258	造成
259	看
260	像
261	常
262	即
263	喜欢
264	去
265	没
266	出现
267	政治
268	话
269	走
270	单位
271	一直
272	吧
273	是否
274	当然
275	整
276	处理
277	历史
278	了解
279	那
280	怎么
281	机会
282	家
283	听
284	所有
285	只要
286	朋友
287	令
288	甚至
289	用
290	真
291	六
292	呀
293	情况
294	还是
295	钱
296	方法
297	点
298	任何
299	经验
300	艺术
301	你们
302	十
303	主要
304	妈妈
305	增加
306	提出
307	为什么
308	以
309	您
310	计画
311	作
312	利用
313	东西
314	在
315	条
316	设计
317	找
318	之间
319	成长
320	能够
321	决定
322	学习
323	谁
324	见
325	半
326	时代
327	完成
328	带
329	相当
330	同学
331	件
332	能力
333	别人
334	生命
335	下
336	来
337	场
338	会议
339	容易
340	开发
341	民众
342	事情
343	书
344	事实
345	有关
346	自
347	组织
348	言
349	多
350	爱
351	建立
352	相关
353	均
354	产生
355	多
356	业者
357	解决
358	完全
359	的话
360	接受
361	知
362	约
363	一般
364	推动
365	过程
366	管理
367	功能
368	手
369	打
370	水
371	要求
372	小朋友
373	教授
374	难
375	我国
376	告诉
377	内容
378	结果
379	调查
380	家庭
381	成立
382	选择
383	经营
384	然而
385	父母
386	写
387	人类
388	至于
389	买
390	尤其
391	配合
392	进入
393	例如
394	得
395	讨论
396	依
397	作品
398	情形
399	资源
400	原因
401	啦
402	妳
403	运动
404	观念
405	给
406	软体
407	品质
408	经过
409	如此
410	嗯
411	精神
412	影响
413	之
414	过
415	好像
416	成
417	参与
418	以后
419	于是
420	部分
421	另外
422	公园
423	透过
424	训练
425	努力
426	研究
427	具有
428	共同
429	所谓
430	下
431	行为
432	合作
433	经
434	合作
435	目标
436	起来
437	考虑
438	长
439	意见
440	办法
441	音乐
442	连
443	受
444	厂商
445	只
446	受到
447	一切
448	或是
449	中央
450	某
451	女性
452	教学
453	极
454	获得
455	真的
456	路
457	来
458	快
459	国小
460	部份
461	工程
462	女人
463	举行
464	句
465	只是
466	段
467	根据
468	现象
469	人民
470	土地
471	面对
472	注意
473	这里
474	新闻
475	继续
476	相信
477	政策
478	变成
479	计划
480	强调
481	学
482	人士
483	前
484	前
485	存在
486	制度
487	意义
488	代表
489	课程
490	该
491	没
492	至
493	需求
494	人生
495	那些
496	成功
497	爸爸
498	产业
499	负责
500	民间
501	虽
502	影响
503	直接
504	几乎
505	分
506	实际
507	团体
508	价值
509	使得
510	类
511	形成
512	科技
513	这么
514	当
515	七
516	不但
517	往
518	本身
519	标准
520	似乎
521	应用
522	或者
523	动物
524	电话
525	态度
526	建设
527	事业
528	老
529	那么
530	常常
531	字
532	坐
533	举办
534	自我
535	有的
536	具
537	目的
538	块
539	条件
540	即使
541	好
542	十分
543	多少
544	放
545	又
546	电影
547	科学
548	执行
549	边
550	委员会
551	沟通
552	开
553	一起
554	张
555	针对
556	员工
557	引起
558	自然
559	那么
560	安全
561	总统
562	此外
563	拥有
564	并且
565	事件
566	设计
567	研究所
568	语言
569	严重
570	故事
571	学术
572	片
573	设备
574	之外
575	车
576	基本
577	实在
578	久
579	套
580	达到
581	改善
582	死
583	结构
584	住
585	皆
586	改变
587	拿
588	小组
589	支持
590	座
591	医院
592	既
593	仅
594	值得
595	学者
596	八
597	交通
598	阶段
599	就是
600	申请
601	主管
602	申请
603	同
604	感觉
605	电视
606	母亲
607	嘛
608	香港
609	记者
610	压力
611	快乐
612	喝
613	敢
614	院
615	也许
616	人们
617	谈
618	生产
619	怕
620	就
621	身体
622	规定
623	程度
624	积极
625	知识
626	作为
627	机构
628	而是
629	鼓励
630	角色
631	状况
632	专家
633	据
634	清楚
635	不仅
636	比赛
637	玩
638	效果
639	越
640	保护
641	共
642	开放
643	附近
644	上
645	父亲
646	专业
647	经费
648	曾经
649	工作
650	愿意
651	分别
652	重视
653	不少
654	欢迎
655	小孩
656	小时
657	中国人
658	显示
659	中共
660	出
661	男人
662	避免
663	属于
664	实施
665	声音
666	主义
667	行动
668	不可
669	只有
670	校园
671	兴趣
672	山
673	表现
674	得
675	回来
676	主任
677	里面
678	经常
679	不再
680	电子
681	受
682	思想
683	头
684	终于
685	谢谢
686	协助
687	除
688	当地
689	正式
690	真正
691	低
692	性
693	份
694	因素
695	推出
696	上
697	价格
698	去
699	认识
700	方向
701	责任
702	说明
703	工业
704	大量
705	做
706	逐渐
707	心理
708	一点
709	供
710	须
711	简单
712	运用
713	观察
714	往往
715	规划
716	减少
717	重新
718	业务
719	报导
720	仍然
721	感到
722	开放
723	领域
724	有效
725	女
726	要
727	从事
728	发挥
729	人才
730	反而
731	行政
732	银行
733	公共
734	媒体
735	提高
736	代
737	自然
738	社区
739	力量
740	啊
741	教育部
742	愈
743	超过
744	维持
745	家长
746	结合
747	校长
748	通常
749	缺乏
750	委员
751	特色
752	结果
753	有时
754	教师
755	之前
756	远
757	控制
758	本
759	否则
760	法
761	少
762	原则
763	要
764	脸
765	通过
766	建议
767	工具
768	作业
769	达
770	节目
771	智慧
772	来自
773	而
774	变化
775	同样
776	形式
777	站
778	以为
779	健康
780	担任
781	人口
782	规划
783	刚
784	特殊
785	原来
786	道
787	分
788	传统
789	总是
790	前往
791	投资
792	加强
793	不断
794	对象
795	追求
796	加上
797	比
798	思考
799	制作
800	台北市
801	取得
802	出来
803	加入
804	台
805	安排
806	儿童
807	国中
808	范围
809	老人
810	双方
811	牠
812	北京
813	年轻
814	结束
815	教
816	程式
817	妇女
818	找到
819	彼此
820	全球
821	成本
822	回到
823	部
824	而已
825	之下
826	等
827	变
828	期间
829	非
830	小姐
831	整体
832	采用
833	根本
834	叫
835	欧洲
836	正在
837	加以
838	充满
839	系列
840	随着
841	早
842	等等
843	颇
844	不足
845	总
846	分析
847	深
848	报告
849	不错
850	在于
851	旁
852	笑
853	故
854	消费者
855	意识
856	公尺
857	民族
858	为主
859	大众
860	到底
861	愿
862	度
863	大概
864	对方
865	官员
866	发表
867	进一步
868	自由
869	正确
870	丰富
871	国民党
872	战争
873	怎么样
874	只好
875	明显
876	改革
877	表达
878	肯定
879	强
880	高兴
881	哪
882	树
883	适合
884	茶
885	别
886	国外
887	关心
888	苏联
889	成绩
890	人物
891	听到
892	创造
893	不必
894	不论
895	尚
896	居民
897	不管
898	美丽
899	伊拉克
900	带来
901	有
902	般
903	永远
904	感情
905	儿子
906	这样子
907	起
908	全部
909	回家
910	独立
911	英国
912	投资
913	理论
914	面临
915	选手
916	分钟
917	内部
918	西方
919	人家
920	准备
921	眼睛
922	如
923	眼
924	离开
925	竞争
926	专利
927	成果
928	活
929	心情
930	介绍
931	现场
932	突然
933	客户
934	间
935	印象
936	花
937	海
938	真正
939	保持
940	时期
941	层
942	保持
943	方便
944	帮助
945	基础
946	个人
947	新竹
948	李
949	生
950	图书馆
951	她们
952	美元
953	读
954	以来
955	或许
956	课
957	病人
958	实验
959	有时候
960	办理
961	部门
962	类似
963	广告
964	送
965	够
966	新加坡
967	担心
968	商业
969	掌握
970	两岸
971	门
972	方案
973	至少
974	看法
975	原本
976	措施
977	表现
978	社团
979	九
980	展开
981	如
982	博士
983	道路
984	竟
985	项目
986	需
987	学院
988	代表
989	同意
990	原住民
991	策略
992	白
993	平均
994	所
995	靠
996	互相
997	地位
998	体育
999	样
1000	亚洲
1001	采取
1002	日
1003	毕业
1004	相同
1005	欣赏
1006	法律
1007	词
1008	大型
1009	中华
1010	台大
1011	意思
1012	在一起
1013	系
1014	持续
1015	群
1016	慢慢
1017	高雄
1018	制造
1019	医疗
1020	邀请
1021	满足
1022	速度
1023	重点
1024	保存
1025	评估
1026	限制
1027	符合
1028	利益
1029	组成
1030	检查
1031	看见
1032	瞭解
1033	立刻
1034	女儿
1035	数
1036	上课
1037	整合
1038	更多
1039	唯一
1040	人数
1041	的确
1042	主题
1043	用户
1044	快速
1045	设施
1046	文学
1047	步
1048	那里
1049	到
1050	美
1051	需要
1052	失去
1053	做为
1054	复杂
1055	届
1056	作用
1057	调整
1058	佔
1059	要求
1060	高中
1061	动作
1062	模式
1063	多
1064	吸引
1065	记得
1066	卖
1067	例
1068	推广
1069	本来
1070	具体
1071	太太
1072	之中
1073	宗教
1074	旧
1075	反应
1076	观众
1077	立场
1078	旅遊
1079	因而
1080	理念
1081	它们
1082	上面
1083	回
1084	支
1085	少年
1086	辅导
1087	争取
1088	辅导
1089	想到
1090	可能
1091	尊重
1092	替
1093	地点
1094	何
1095	党
1096	进步
1097	欲
1098	危机
1099	正常
1100	角度
1101	尚未
1102	院长
1103	习惯
1104	期
1105	环保
1106	交流
1107	困难
1108	需
1109	完整
1110	费用
1111	完整
1112	上述
1113	呈现
1114	照顾
1115	达成
1116	批
1117	培养
1118	垃圾
1119	图
1120	扩大
1121	篇
1122	比例
1123	风格
1124	难以
1125	机关
1126	情绪
1127	劳工
1128	一旦
1129	多媒体
1130	求
1131	绝对
1132	资料库
1133	选举
1134	不可能
1135	马上
1136	说话
1137	享受
1138	工厂
1139	食物
1140	消息
1141	番
1142	趋势
1143	房子
1144	观点
1145	购买
1146	普遍
1147	设立
1148	差异
1149	差
1150	另外
1151	统一
1152	青年
1153	统一
1154	行政院
1155	规模
1156	股
1157	破坏
1158	想要
1159	换
1160	选
1161	人力
1162	美
1163	水准
1164	首
1165	河川
1166	文字
1167	立即
1168	适当
1169	医师
1170	属
1171	重
1172	就是说
1173	结婚
1174	有
1175	日子
1176	非
1177	贸易
1178	相当
1179	参观
1180	公开
1181	顺利
1182	男
1183	销售
1184	办
1185	销售
1186	维护
1187	投入
1188	称
1189	加上
1190	民进党
1191	必
1192	自由
1193	有限
1194	预算
1195	计算
1196	效率
1197	样子
1198	访问
1199	位于
1200	访问
1201	接触
1202	流行
1203	喔
1204	股市
1205	召开
1206	运作
1207	出版
1208	藉
1209	观光
1210	降低
1211	大约
1212	来源
1213	理由
1214	不断
1215	一点
1216	回答
1217	青少年
1218	基本
1219	一般
1220	看看
1221	合理
1222	采
1223	跟
1224	生物
1225	中华民国
1226	直到
1227	叫
1228	气
1229	给予
1230	中文
1231	法国
1232	答案
1233	规定
1234	可能
1235	准备
1236	金融
1237	週
1238	下
1239	农民
1240	法令
1241	讯息
1242	公里
1243	刚刚
1244	红
1245	较
1246	声
1247	倍
1248	加
1249	民主
1250	台北
1251	无论
1252	办公室
1253	一方面
1254	良好
1255	级
1256	遊戏
1257	道
1258	酒
1259	形象
1260	跑
1261	选择
1262	导致
1263	提到
1264	气氛
1265	动
1266	院士
1267	指
1268	充分
1269	现代
1270	必要
1271	生态
1272	汽车
1273	例子
1274	有点
1275	博物馆
1276	权力
1277	族群
1278	妈
1279	墙
1280	船
1281	基金会
1282	诗
1283	杂志
1284	生存
1285	且
1286	天
1287	小孩子
1288	生存
1289	大楼
1290	最好
1291	读书
1292	见到
1293	最佳
1294	出去
1295	想法
1296	帮
1297	医生
1298	坚持
1299	创作
1300	广场
1301	成员
1302	留下
1303	森林
1304	算
1305	颗
1306	各
1307	男女
1308	特性
1309	影像
1310	遭
1311	强烈
1312	欸
1313	解释
1314	尽管
1315	主动
1316	喔
1317	演出
1318	文章
1319	理想
1320	重大
1321	脚
1322	演出
1323	危险
1324	背景
1325	不少
1326	唱
1327	即将
1328	大部分
1329	通讯
1330	越来越
1331	考试
1332	学期
1333	反
1334	心灵
1335	获
1336	既然
1337	设
1338	顾客
1339	家人
1340	组
1341	纷纷
1342	提升
1343	搞
1344	提升
1345	随时
1346	譬如
1347	子女
1348	确定
1349	公平
1350	公平
1351	视为
1352	技巧
1353	接着
1354	画
1355	领导
1356	领导
1357	小心
1358	主办
1359	探讨
1360	赴
1361	回
1362	探讨
1363	回去
1364	弟弟
1365	风
1366	小学
1367	兴建
1368	兴建
1369	状态
1370	支援
1371	还是
1372	治疗
1373	衣服
1374	名字
1375	参考
1376	女孩
1377	男性
1378	教室
1379	太阳
1380	在
1381	口
1382	陈
1383	称为
1384	国民
1385	研讨会
1386	飞机
1387	建筑师
1388	王
1389	究竟
1390	花
1391	确实
1392	公路
1393	至今
1394	天下
1395	考量
1396	考量
1397	日
1398	管
1399	少数
1400	判断
1401	快
1402	扮演
1403	判断
1404	扮演
1405	相对
1406	校方
1407	早已
1408	读者
1409	大会
1410	工人
1411	数量
1412	材料
1413	建议
1414	特征
1415	杀
1416	算是
1417	革命
1418	革命
1419	国人
1420	鱼
1421	操作
1422	统计
1423	操作
1424	德国
1425	显然
1426	信心
1427	放弃
1428	懂
1429	治疗
1430	生活
1431	分析
1432	忙
1433	建
1434	一生
1435	黑
1436	小说
1437	主席
1438	政大
1439	集团
1440	报名
1441	理想
1442	着名
1443	道德
1444	哪里
1445	消失
1446	消失
1447	经由
1448	前面
1449	遇到
1450	提
1451	叫
1452	心态
1453	集中
1454	集中
1455	建筑物
1456	画面
1457	叫
1458	定
1459	甚
1460	可惜
1461	把
1462	医学
1463	输入
1464	百
1465	输入
1466	型态
1467	道理
1468	愈来愈
1469	色彩
1470	歌
1471	现实
1472	婚姻
1473	地球
1474	指导
1475	指导
1476	架构
1477	进口
1478	进口
1479	论文
1480	出国
1481	出国
1482	商品
1483	市长
1484	分为
1485	梦
1486	以前
1487	恐怕
1488	死亡
1489	哥哥
1490	档案
1491	死亡
1492	满意
1493	满
1494	可爱
1495	上海
1496	可爱
1497	休閒
1498	休閒
1499	有趣
1500	职业
1501	说法
1502	英文
1503	紧张
1504	紧张
1505	预计
1506	兄弟
1507	体系
1508	间
1509	专案
1510	孔子
1511	报导
1512	一半
1513	疾病
1514	其它
1515	外国
1516	牠们
1517	报纸
1518	狗
1519	协调
1520	协调
1521	念
1522	哲学
1523	碰到
1524	提昇
1525	提昇
1526	关于
1527	同仁
1528	深入
1529	漫画
1530	资金
1531	比较
1532	作业
1533	比较
1534	想像
1535	短
1536	即可
1537	西
1538	相
1539	位置
1540	错
1541	稳定
1542	寻找
1543	鸟
1544	系
1545	如此
1546	系
1547	稳定
1548	长大
1549	促进
1550	人文
1551	冲突
1552	厨房
1553	海外
1554	表演
1555	表演
1556	再度
1557	画
1558	电信
1559	反映
1560	北
1561	反映
1562	笔
1563	近
1564	障碍
1565	焦点
1566	忽然
1567	到处
1568	植物
1569	显得
1570	不一定
1571	摄影
1572	随
1573	概念
1574	面积
1575	为何
1576	高达
1577	关键
1578	作法
1579	来到
1580	如何
1581	来到
1582	胡适
1583	倒
1584	人人
1585	仔细
1586	原
1587	成就
1588	视
1589	行销
1590	好几
1591	辛苦
1592	年轻人
1593	信
1594	渐渐
1595	真
1596	教材
1597	所
1598	自然
1599	动词
1600	整理
1601	整理
1602	男生
1603	遊客
1604	等
1605	女生
1606	对
1607	怀疑
1608	痛苦
1609	怀疑
1610	痛苦
1611	交换
1612	互动
1613	互动
1614	设置
1615	张
1616	设置
1617	留
1618	居住
1619	因应
1620	丈夫
1621	纪录
1622	答
1623	爱
1624	画家
1625	数字
1626	一向
1627	连线
1628	以免
1629	固定
1630	通信
1631	连线
1632	通信
1633	恢复
1634	修正
1635	修正
1636	景观
1637	线
1638	县市
1639	他人
1640	恢复
1641	基于
1642	只是
1643	实现
1644	演讲
1645	男子
1646	实现
1647	具备
1648	奇怪
1649	空气
1650	会员
1651	取
1652	深刻
1653	漂亮
1654	菜
1655	希望
1656	相互
1657	多数
1658	总经理
1659	很多
1660	收
1661	权利
1662	照片
1663	病
1664	物质
1665	宿舍
1666	即
1667	教练
1668	宇宙
1669	更加
1670	住宅
1671	明白
1672	竟然
1673	光
1674	迅速
1675	睡
1676	大多数
1677	不良
1678	自动
1679	哦
1680	突破
1681	后面
1682	污染
1683	污染
1684	陆续
1685	飞
1686	内心
1687	女子
1688	玻璃
1689	神
1690	中
1691	市民
1692	承认
1693	不满
1694	不满
1695	年龄
1696	近
1697	记忆
1698	打算
1699	应用
1700	老板
1701	成熟
1702	成熟
1703	进
1704	证明
1705	证明
1706	国立
1707	施工
1708	施工
1709	口
1710	名
1711	叫做
1712	入
1713	包含
1714	场所
1715	后
1716	行
1717	休息
1718	从来
1719	东
1720	要是
1721	适应
1722	工会
1723	原
1724	听说
1725	高级
1726	距离
1727	不易
1728	有没有
1729	不易
1730	人性
1731	走到
1732	拍
1733	马
1734	规则
1735	以外
1736	关怀
1737	关怀
1738	另一方面
1739	实力
1740	靠
1741	假如
1742	研发
1743	攻击
1744	攻击
1745	干部
1746	资格
1747	引进
1748	引进
1749	做到
1750	吃饭
1751	保险
1752	发行
1753	发行
1754	坏
1755	证券
1756	大幅
1757	还有
1758	公斤
1759	性质
1760	某些
1761	幸福
1762	幸福
1763	以上
1764	明确
1765	联盟
1766	主持
1767	一再
1768	保育
1769	师生
1770	立委
1771	改
1772	年
1773	保育
1774	多半
1775	管道
1776	绝不
1777	报
1778	认同
1779	认同
1780	一致
1781	最多
1782	股票
1783	作者
1784	岛
1785	细胞
1786	病毒
1787	卫生
1788	易
1789	抗议
1790	免费
1791	抗议
1792	教育局
1793	哪
1794	农业
1795	管制
1796	一定
1797	自动化
1798	展示
1799	展示
1800	情感
1801	热
1802	一边
1803	自动化
1804	忘
1805	拒绝
1806	只有
1807	妻子
1808	行业
1809	经理
1810	那样
1811	和平
1812	和平
1813	哭
1814	城
1815	根
1816	主人
1817	厂
1818	厂
1819	大人
1820	机器
1821	不得
1822	桥
1823	以下
1824	幅
1825	公分
1826	失败
1827	失败
1828	真实
1829	主张
1830	外面
1831	首
1832	直
1833	真实
1834	车子
1835	星期
1836	表面
1837	纽约
1838	做法
1839	创意
1840	台中
1841	乃
1842	构成
1843	网际
1844	怎么办
1845	事务
1846	眼前
1847	构成
1848	警察
1849	个性
1850	研究院
1851	意愿
1852	视讯
1853	体制
1854	经济部
1855	感受
1856	负责人
1857	阳光
1858	用来
1859	修
1860	机场
1861	中东
1862	不用
1863	妹妹
1864	顾问
1865	上市
1866	退休
1867	肯
1868	早
1869	权益
1870	店
1871	够
1872	决定
1873	审查
1874	轻
1875	处
1876	望
1877	年纪
1878	交易
1879	房间
1880	性格
1881	毕竟
1882	词典
1883	平衡
1884	哦
1885	苦
1886	拉
1887	大小
1888	佳
1889	保留
1890	玩具
1891	密切
1892	不过
1893	打开
1894	南
1895	乱
1896	予以
1897	供应
1898	文明
1899	按
1900	相处
1901	供应
1902	相处
1903	消费
1904	激烈
1905	付出
1906	竞争
1907	基金
1908	好处
1909	作家
1910	若是
1911	金钱
1912	落实
1913	现有
1914	等于
1915	懂得
1916	改进
1917	分配
1918	购物
1919	世纪
1920	共识
1921	分配
1922	航空
1923	累积
1924	法规
1925	程序
1926	购物
1927	贡献
1928	特质
1929	任务
1930	民意
1931	轻松
1932	军事
1933	野生
1934	道
1935	形容
1936	展现
1937	挑战
1938	河
1939	起
1940	满
1941	辆
1942	球
1943	同
1944	其次
1945	统治
1946	跳
1947	严格
1948	想起
1949	楼
1950	投资人
1951	修改
1952	帮忙
1953	类型
1954	波
1955	毛
1956	饭店
1957	超越
1958	雨
1959	必要
1960	旁边
1961	依然
1962	看出
1963	旅行
1964	熟悉
1965	不同
1966	抓
1967	餐厅
1968	不妨
1969	平等
1970	困难
1971	颜色
1972	谈到
1973	弹性
1974	从此
1975	哈
1976	待
1977	硬体
1978	种子
1979	份子
1980	命运
1981	看起来
1982	规范
1983	演奏
1984	癌症
1985	艺术家
1986	过
1987	得以
1988	日本人
1989	街
1990	极为
1991	先进
1992	难道
1993	出发
1994	市府
1995	谘询
1996	嘴
1997	谘询
1998	陪
1999	停
2000	连接
2001	外交
2002	营业
2003	营业
2004	期待
2005	骂
2006	期待
2007	授权
2008	授权
2009	面前
2010	始终
2011	理解
2012	正好
2013	多么
2014	澳洲
2015	理解
2016	特定
2017	县长
2018	认真
2019	乐团
2020	认真
2021	主力
2022	福利
2023	不得不
2024	生意
2025	情
2026	从小
2027	展出
2028	展出
2029	看看
2030	取代
2031	全面
2032	名称
2033	队
2034	派
2035	华人
2036	藉由
2037	生气
2038	县府
2039	冲击
2040	资产
2041	试
2042	发出
2043	毫无
2044	停止
2045	基地
2046	感动
2047	矛盾
2048	药物
2049	不幸
2050	矛盾
2051	改造
2052	感觉
2053	董事长
2054	竞争力
2055	中间
2056	毛泽东
2057	痛
2058	痛
2059	采购
2060	采购
2061	堆
2062	蛇
2063	有意
2064	估计
2065	层次
2066	主导
2067	足够
2068	林
2069	饭
2070	号
2071	亲自
2072	主导
2073	等到
2074	便宜
2075	更为
2076	天空
2077	反弹
2078	似
2079	些
2080	爸
2081	训练
2082	寻求
2083	寻求
2084	反弹
2085	手法
2086	私人
2087	光碟
2088	立法院
2089	组合
2090	组合
2091	稍
2092	层面
2093	中研院
2094	困扰
2095	热闹
2096	日后
2097	实
2098	热闹
2099	喜爱
2100	喜爱
2101	时
2102	美好
2103	机车
2104	韩国
2105	收入
2106	议员
2107	卫星
2108	胜
2109	注
2110	彻底
2111	预定
2112	房屋
2113	提醒
2114	盖
2115	营运
2116	提醒
2117	所在
2118	详细
2119	盖
2120	结论
2121	反正
2122	牛
2123	右
2124	广泛
2125	广泛
2126	愉快
2127	阵
2128	愉快
2129	优势
2130	流程
2131	搭
2132	阶级
2133	境界
2134	大部份
2135	限制
2136	连续
2137	客人
2138	秩序
2139	力
2140	力
2141	这儿
2142	养
2143	保守
2144	保守
2145	过去
2146	市立
2147	引发
2148	东方
2149	大盘
2150	奥会
2151	财务
2152	经历
2153	经历
2154	面
2155	错误
2156	爷爷
2157	国会
2158	差距
2159	伤害
2160	委讬
2161	之所以
2162	台
2163	赶快
2164	移民
2165	商店
2166	委讬
2167	投票
2168	同事
2169	进而
2170	将军
2171	球员
2172	原来
2173	冷
2174	感染
2175	导演
2176	人间
2177	古
2178	感染
2179	财产
2180	分享
2181	遗址
2182	发觉
2183	造型
2184	一面
2185	分享
2186	不只
2187	不禁
2188	打破
2189	忽略
2190	原有
2191	草案
2192	害怕
2193	身为
2194	性能
2195	活泼
2196	记录
2197	清华
2198	综合
2199	讲话
2200	尽量
2201	违反
2202	伟大
2203	金额
2204	功课
2205	伟大
2206	场地
2207	庞大
2208	市区
2209	巴黎
2210	反省
2211	主角
2212	理事长
2213	背后
2214	庞大
2215	反省
2216	牺牲
2217	天
2218	蛮
2219	以便
2220	牺牲
2221	预防
2222	争
2223	种类
2224	预防
2225	就业
2226	本土
2227	天气
2228	夫妻
2229	左
2230	优点
2231	嗯哼
2232	就业
2233	事物
2234	困境
2235	呼籲
2236	呼籲
2237	据说
2238	人事
2239	大学生
2240	洗
2241	农村
2242	数学
2243	女士
2244	风气
2245	必然
2246	难得
2247	乐器
2248	果然
2249	安非他命
2250	床
2251	局
2252	指
2253	戏
2254	除非
2255	订
2256	研究员
2257	唉
2258	着手
2259	热烈
2260	按
2261	能源
2262	其余
2263	找出
2264	影片
2265	白色
2266	可以
2267	等待
2268	创作
2269	等待
2270	年度
2271	慢
2272	缺点
2273	接近
2274	数据
2275	缺
2276	中
2277	条例
2278	药
2279	报告
2280	身边
2281	改为
2282	指标
2283	沿
2284	设定
2285	眼光
2286	设定
2287	聪明
2288	聪明
2289	下列
2290	打电话
2291	举
2292	医学院
2293	参考
2294	大自然
2295	骑
2296	人际
2297	汉人
2298	剩下
2299	传播
2300	自从
2301	传播
2302	冠军
2303	学会
2304	海洋
2305	彷彿
2306	东京
2307	负担
2308	知名
2309	那儿
2310	争议
2311	实质
2312	查询
2313	查询
2314	校务
2315	部队
2316	火车
2317	幼稚园
2318	话题
2319	感谢
2320	感谢
2321	奖金
2322	大师
2323	联络
2324	联络
2325	原始
2326	北市
2327	课题
2328	路线
2329	信仰
2330	英雄
2331	契约
2332	订定
2333	批评
2334	法院
2335	订定
2336	爱情
2337	依据
2338	适用
2339	学位
2340	水库
2341	千
2342	民主
2343	赞成
2344	好奇
2345	好奇
2346	科威特
2347	体会
2348	体会
2349	熊猫
2350	暂时
2351	万
2352	较为
2353	单纯
2354	透露
2355	品牌
2356	候选人
2357	单纯
2358	看来
2359	内涵
2360	登记
2361	登记
2362	棵
2363	会长
2364	核心
2365	家具
2366	座谈会
2367	症状
2368	火
2369	一带
2370	患者
2371	很少
2372	有名
2373	依照
2374	忘记
2375	小型
2376	占
2377	手段
2378	优秀
2379	倒是
2380	明星
2381	吸收
2382	吸收
2383	人格
2384	指数
2385	做好
2386	动态
2387	游泳
2388	不如
2389	出生
2390	出生
2391	遂
2392	当作
2393	会
2394	学问
2395	尝试
2396	全民
2397	部落
2398	赚
2399	联合国
2400	摆
2401	赚钱
2402	与会
2403	鸟类
2404	答应
2405	挂
2406	石头
2407	挫折
2408	飞行
2409	飞行
2410	行程
2411	理性
2412	夫人
2413	累
2414	转变
2415	转变
2416	本质
2417	上班
2418	兴奋
2419	那边
2420	兴奋
2421	带动
2422	急
2423	带动
2424	捷运
2425	诸
2426	广
2427	庆祝
2428	司机
2429	难过
2430	高雄市
2431	习惯
2432	出席
2433	出席
2434	外界
2435	女孩子
2436	语法
2437	页
2438	阅读
2439	头
2440	借
2441	拍摄
2442	拍摄
2443	家族
2444	身心
2445	专门
2446	可怜
2447	舞蹈
2448	味道
2449	个案
2450	事先
2451	大专
2452	下面
2453	下
2454	练习
2455	就算
2456	南非
2457	表情
2458	耶
2459	藉着
2460	以致
2461	自杀
2462	助理
2463	自杀
2464	洞
2465	测试
2466	台北市
2467	欧美
2468	奖励
2469	杯
2470	体验
2471	浪费
2472	体验
2473	个人电脑
2474	本人
2475	口
2476	质疑
2477	质疑
2478	血液
2479	走向
2480	形态
2481	步骤
2482	视觉
2483	正面
2484	收费
2485	收费
2486	促使
