指出	3161510
意义	3146781
经验	3146701
创新	3141334
建议	3129970
伤	3129697
白	3109093
程度	3100422
采取	3056043
正式	3052059
具体	3044948
光	3038601
血	3031933
亲	3022054
联系	3021028
更加	3017452
深	3016729
结合	3013619
优势	3009827
人生	2987205
活	2974905
压力	2946579
范围	2936978
简单	2927310
农民	2920985
需求	2902881
风险	2892493
全球	2880001
力量	2865432
发表	2860185
根本	2860153
生命	2837355
性	2837077
速度	2832473
当地	2812399
值	2802005
曾经	2795503
事件	2792950
工业	2787755
总是	2757109
状态	2748628
双方	2746415
应用	2744364
持续	2743059
牛	2731763
理论	2727078
首先	2700575
支	2693426
面对	2663082
证	2652143
团	2641624
厂	2615188
现象	2598802
对方	2585182
并且	2580767
农业	2574998
确定	2574419
派	2568036
村	2565467
困难	2559565
人才	2555683
里面	2555210
设备	2540252
代	2517147
宣传	2507075
消费	2498519
安排	2485762
下来	2485627
重大	2481380
明确	2480347
训练	2475819
排	2474218
负责	2467076
实行	2459262
长期	2447058
成立	2438618
公布	2431240
事业	2420178
绝对	2418401
保	2417716
集中	2414858
形式	2411513
属于	2386487
现代	2383226
连续	2344389
仍然	2339173
初	2327589
时代	2327266
联合	2324124
民族	2319574
相当	2312692
龙	2295906
商业	2285215
作品	2279339
好好	2267174
面积	2256063
怕	2249707
值得	2247536
建	2243332
升	2241323
世纪	2223426
职工	2216038
人民币	2209443
商品	2206271
反应	2201040
满足	2199267
证明	2194117
广大	2190164
到底	2165014
及时	2163370
理解	2162925
创造	2154110
父母	2150456
表明	2140663
食品	2140171
艺术	2136623
宣布	2114731
男子	2112579
事故	2105843
完善	2077096
现实	2076948
年代	2072559
抓	2070653
痛	2058117
交流	2057769
步	2052460
强调	2052208
胜	2051530
整体	2049719
选手	2047641
职业	2037945
公开	2034367
防	2021321
合理	2016994
比例	2013745
费用	2005067
预计	1999587
下去	1997508
至少	1996345
状况	1989084
上升	1983343
推动	1983139
传	1980953
对手	1975079
确实	1966069
毛	1958184
人类	1953679
制定	1950886
实力	1944404
数量	1941019
挂	1936786
直	1933805
保险	1933370
经历	1932227
丰富	1931132
群	1928885
规范	1923680
推进	1918704
先进	1918684
指导	1911976
作者	1908959
各地	1903959
相比	1883477
体现	1881940
感情	1870043
任	1869955
适合	1866986
胜利	1848769
父亲	1844474
往往	1840520
观众	1835609
失去	1813695
银	1811595
快速	1805149
美丽	1805024
应当	1803246
观察	1800356
加快	1796421
形象	1786214
同意	1772310
表达	1766427
敢	1759286
空	1755273
举办	1754009
母亲	1745743
谈	1744406
评价	1736031
女子	1733192
调	1731453
板	1724545
卫生	1724424
老板	1721534
朝	1720059
香	1714448
结婚	1714056
精彩	1709883
合	1709797
架	1702352
照	1700910
深入	1700898
本来	1699030
改造	1685904
刀	1684609
火	1683003
紧张	1679216
乱	1678814
成员	1678147
和平	1673726
实验	1672617
感受	1672384
破	1672339
赢	1668896
追	1663868
准	1662405
皮	1661628
开放	1661490
员工	1659645
自身	1659401
制造	1650659
就业	1649121
计算	1645259
突出	1642971
特色	1640849
必要	1628373
充满	1627933
事实	1625258
真实	1614710
领	1607298
专门	1605655
工资	1605161
对象	1599297
发出	1590162
文件	1584346
反对	1584304
试验	1584222
配合	1580539
乐	1580076
补	1576887
普遍	1563156
成长	1563012
成熟	1559904
展开	1559516
室	1553500
伟大	1552059
主动	1549050
强烈	1545098
近期	1543400
属	1538814
足球	1538009
祝	1526790
强大	1522928
配	1510209
队员	1507608
布	1507474
等待	1491151
理由	1473645
环	1472506
文章	1468231
成果	1459880
化	1459853
集体	1459247
压	1454691
美好	1450689
久	1448556
难道	1447812
要是	1446531
提前	1444387
主任	1439284
实际上	1431379
体验	1429874
适应	1428313
表演	1421909
猪	1409322
显得	1404666
办理	1399662
存	1398860
整	1390482
制作	1388939
支付	1386571
推广	1384176
跳	1383525
复杂	1382024
环保	1379533
始终	1371978
文明	1371173
相互	1368536
费	1366920
显然	1364582
慢慢	1364528
痛苦	1362101
危险	1358488
错误	1357845
概念	1355997
完美	1351572
旧	1347949
输	1344879
确保	1338025
石油	1337805
受伤	1335233
背	1333515
破坏	1332067
周围	1328408
公共	1323649
铁	1322217
土	1314154
加工	1313490
批准	1311022
上面	1310429
果然	1309714
阳光	1308906
后面	1294860
缺	1294752
记录	1291962
游	1285463
进步	1282365
收费	1277247
直到	1276279
组合	1274081
从事	1271865
退	1270521
温暖	1268580
警察	1265423
演出	1261512
紧	1260345
观念	1259302
桥	1253425
至今	1247938
超级	1243524
铁路	1243123
困	1238238
总结	1234391
羊	1217531
救	1213869
分配	1213649
顿	1213458
设立	1211312
防止	1208716
动力	1199531
杂志	1199195
从来	1197623
福	1194513
自动	1190884
古	1189784
修	1179366
联合国	1171369
运输	1171264
汤	1170725
争取	1170688
赶紧	1167227
现金	1165127
下面	1159872
接近	1159601
房屋	1152080
消失	1146253
导演	1145023
姑娘	1143629
坚决	1142094
外面	1141090
不得不	1138200
内心	1133411
路线	1129671
断	1127238
围	1121132
武器	1119802
资格	1118962
演	1117462
富	1116699
转变	1114586
访问	1107570
苹果	1102063
时刻	1100219
必然	1098322
安装	1093453
读者	1091171
决赛	1086221
停止	1085713
前往	1084868
领先	1083324
表面	1080863
当中	1079127
演员	1070648
团结	1068353
判断	1065683
声明	1061129
前面	1059669
钟	1058252
工具	1054450
意外	1054406
初步	1042795
教练	1040804
抓住	1039343
立刻	1038771
自主	1036890
取消	1035993
球迷	1032988
短期	1029985
类似	1026815
排名	1024772
建成	1024506
一方面	1023519
糖	1022424
仅仅	1022188
烟	1013494
西部	1010509
深刻	1009805
把握	1006633
足够	1002674
世界杯	1001781
预防	1001341
服装	995844
迷	994114
创作	988464
上来	981435
生长	972175
共有	972068
创业	972030
生存	970494
互联网	964461
大约	963767
营养	962909
谈判	956790
齐	956429
文学	956003
完整	952440
眼前	949819
赶到	947960
人群	947481
发达	938111
争	937237
补充	935183
背后	930214
麻烦	928919
害怕	924978
通常	924341
大概	922927
事实上	922796
高速	917803
互相	917490
舞台	905013
批评	900266
称为	897680
早已	895475
将来	892673
修改	890272
另一方面	890036
改进	889517
个性	887793
咖啡	886968
各自	883665
印象	882367
落后	882214
公民	875250
合法	866133
胖	865527
整理	865323
尽量	863950
只好	861210
性格	860914
浪费	859797
奇怪	859256
文字	858683
进展	857588
其次	857559
成就	856004
发动	853343
民间	851894
主持	851817
幸运	850804
客观	845647
反正	845527
纪念	843595
紧急	842995
到达	840249
念	840215
录	836935
传播	836670
上去	834739
话题	834207
当初	831681
亲自	830682
静	826823
工厂	826331
不必	825422
基本上	824209
反复	820393
命运	819351
愿望	811863
坚强	810301
简直	809844
课程	809805
感冒	806192
付	805772
手续	798153
区别	797809
年底	787811
首都	786620
据说	786493
证据	778624
信任	776468
合格	776208
空调	775058
情感	772260
带动	768643
前后	767144
通信	760677
对待	756725
看起来	756612
热烈	753382
体会	747838
带领	746662
能不能	741316
老百姓	737952
代表团	731839
适用	730785
赶	730142
恐怕	725218
会员	721033
保留	714596
自觉	714494
部长	712560
员	708206
前进	699374
造	697421
种子	689863
场所	688670
自从	686358
生意	686053
飞行	685945
打破	685369
爱心	680911
全场	680763
难度	677843
交警	673011
传说	668566
团体	667251
决心	664509
伤心	653267
退出	652307
外交	651830
节约	644543
欢乐	644265
电视剧	635383
演唱会	634075
天空	633187
庆祝	626892
观看	621766
广播	620002
搬	619148
金牌	619096
机器	617327
乐观	612552
主张	602999
家属	602519
缺少	599411
后果	596762
迎接	593338
不论	593171
定期	591049
子女	584981
播放	578989
克服	578874
订	578843
初中	578747
高速公路	575081
家具	570845
赶快	570656
有利	567220
危害	566504
东部	564171
认可	560611
接待	555794
离婚	553003
传来	551809
啤酒	551752
得分	547351
播出	539626
直播	538820
相似	534446
发言	531937
纪录	531850
考验	531142
手指	530660
吵	530274
人工	528289
保安	526431
歌手	520082
功夫	519828
交往	518247
保存	516940
退休	514679
身份证	514562
甜	514502
否认	503025
教材	498025
南部	493972
气候	491491
公务员	490196
输入	488911
热爱	483172
年纪	478818
缺点	477422
石头	475958
玩具	475334
专题	473356
日常	473016
普及	470960
美食	468040
实验室	466913
提问	460446
古代	459108
电视台	458953
家乡	451975
年初	447031
看上去	442917
整天	442574
华人	440778
游泳	440493
北部	438073
优点	437853
志愿者	437799
可靠	437734
长城	435420
谈话	428336
亲切	425358
告别	411018
沙发	403329
影视	400669
发送	394693
志愿	392881
去世	382083
演唱	381064
彩色	380712
好奇	373553
发明	373298
亲人	371269
留学	361869
写作	353994
中部	352575
从前	350193
将近	345746
工程师	345509
巧	345458
否定	334499
邮件	333747
不安	328814
性别	328351
整整	327154
光明	323236
单元	322557
开业	319351
歌迷	319098
裤子	317924
旅行社	317544
头脑	316502
连忙	315702
中华民族	311789
场合	311765
香蕉	308932
生动	307558
题目	305579
被子	304348
吵架	303978
所长	299419
乐队	294530
牌子	293008
没用	291997
形状	288662
学费	285767
变为	280891
主意	280662
本事	278678
证件	269409
票价	268288
屋子	264047
跳舞	262417
束	261397
衬衫	246204
行李	242695
美术	239124
电台	235927
录音	235863
动人	235097
毛病	233956
海关	227181
歌声	222984
整齐	210944
预报	207133
收听	206483
价钱	202804
武术	199700
分组	199281
老太太	194728
可乐	194716
握手	191780
话剧	190047
散步	188101
裙子	187870
国庆	187213
打听	183706
推开	183591
有的是	181810
不光	179821
奶茶	178436
故乡	176487
标题	176173
跑步	176074
大夫	175400
底下	173226
卫生间	170669
京剧	169302
邮票	168229
邮箱	166395
初级	164623
听力	163133
本领	161664
电子邮件	159806
旅馆	159724
做客	159415
剧场	158983
暖和	158234
上衣	155638
白菜	155023
认出	149020
景色	146316
班级	146029
听众	145091
报到	142586
请教	140585
试题	139667
绿茶	138006
解开	135236
熟人	133033
干吗	131651
果汁	130415
工夫	122251
功课	118694
搬家	118350
收看	117182
房东	114436
表格	110110
认得	101484
结实	101411
木头	101274
短裤	100119
连续剧	89472
银牌	88734
房租	88506
收音机	85865
衬衣	85345
长处	83362
信封	83206
大使馆	79661
沙子	70513
图画	67894
书架	67772
红茶	67224
理发	66860
交费	66636
皮包	56264
复印	55719
凉水	52331
外文	38186
老头儿	35831
跳高	32747
预习	27456
后年	26150
跳远	24017
短处	23463
划船	23436
衣架	11488
