闖	闯	chuǎng	rush, temper oneself, charge, broke, cause, battle through, break, dash, temper oneself (by battling difficulties)
創立	创立	chuànglì	found, originate
辭典	辞典	cídiǎn	dictionary (of Chinese compound words), also written 詞典|词典[ci2 dian3], CL:本[ben3],部[bu4]
此後	此后	cǐhòu	thenceforth, henceforth, since then, thereafter, after this, hereafter
辭職	辞职	cí zhí	resign
聰明	聪明	cōngming	intelligent, bright, clever
此刻	此刻	cǐkè	this moment, now, at present
此時	此时	cǐshí	now, this moment
從而	从而	cóngér	conj.: thus, thereby
從中	从中	cóngzhōng	out of, from among, therefrom
脆	脆	cuì	brittle, fragile, crisp, crunchy, clear and loud voice, neat
寸	寸	cùn	m.[standard]
存款	存款	cúnkuǎn	deposit, bank saving
達成	达成	dá chéng	reach (an agreement)
答復	答复	dáfu	answer, reply
答	答	dá	answer, reply, return (a call/etc.), reciprocate
打	打	dǎ	generalized verb of doing with specific meaning determined by its object, strike, hit, fight, construct, forge, mix
打扮	打扮	dǎban	dress/make up, deck out, pose as
打擊	打击	dǎjī	stun, frustration, blow
打包	打包	dǎ bāo	to wrap, to pack, to put leftovers in a doggy bag for take-out
打擾	打扰	dǎrǎo	to disturb, to bother, to trouble
打架	打架	dǎ jià	struggle, scrap, wrangle, fight, come to blows, box, scuffle, brawl
大膽	大胆	dàdǎn	courageous, audacious, venture
大綱	大纲	dàgāng	synopsis, outline, program, leading principles
大都	大都	Dàdū	for the most part, mostly
大伙兒	大伙儿	dàhuǒr5	everybody, everyone, we all, erhua variant of 大伙[da4 huo3]
大獎賽	大奖赛	dàjiǎngsài	Grand prize
大腦	大脑	dànǎo	brain, cerebrum
大事	大事	dàshì	important matter, nevermind, capper, overall situation, important events, major event, significant national events, major issue
大廳	大厅	dàtīng	big/main hall, parlor
大象	大象	dàxiàng	elephant
大熊貓	大熊猫	dàxióngmāo	giant panda (Ailuropoda melanoleuca)
大於	大于	dàyú	greater than, bigger than, more than, >
呆	呆	dāi	foolish, stupid, expressionless, blank, to stay
大致	大致	dàzhì	roughly
代價	代价	dàijià	reward, cost, cost (of doing sth.), forfeit, expense, damage, wages, payoff, terms, toll, price, wage
待	待	dài	till
代理	代理	dàilǐ	act as agent/proxy
帶有	带有	dàiyǒu	have, partake of
貸款	贷款	dàikuǎn	loan, credit
單一	单一	dānyī	one, unitary, singular, monolithic, single
膽小	胆小	dǎnxiǎo	cowardice, timid
膽	胆	dǎn	gall bladder, courage, guts, gall, inner container (e.g. bladder of a football, inner container of a thermos)
當場	当场	dāngchǎng	on the spot, then and there
蛋糕	蛋糕	dàngāo	cake, CL:塊|块[kuai4],個|个[ge4]
當代	当代	dāngdài	the present age, the contemporary era
當年	当年	dāngnián	in those days, then, in those years, during that time, that very same year
當前	当前	dāngqián	current, today's, modern, present, to be facing (us)
當選	当选	dāngxuǎn	get elected
擋	挡	dǎng	ward off, block, get in the way of
到來	到来	dàolái	arrive
道德	道德	dàodé	value orientation, value-system, moral, code, moral principle, morals, morale, ethical motive, ethic, virtue, morality_play, morality, ethics, virtuousness, moral excellence
倒是	倒是	dàoshì	actually, contrariwise
得了	得了	déle	all right!, that's enough!, (emphatically, in rhetorical questions) possible
得以	得以	déyǐ	can, so that...can(may)...
等級	等级	děngjí	graduated table, rate, degree, graduation, gradation, ordering, magnitude, caste, grade, social status, ranking, order, class, gree, scale of measurement, step, stream, estate, station, rating, value, echelon, order and degree, ordered series, scale, rubric, notch, division, rank, order of magnitude
等候	等候	děnghòu	hold back, wait, look, expect, abide, await, hold off, tarry, expectation, hang_on
地帶	地带	dìdài	belt, side, corridor, zone, geographical zone, terrain, region, district
低于	低于	dīyú	be lower than
地形	地形	dìxíng	topography, physique, landscape, terrain, chorography, landform
遞	递	dì	to hand over, to pass on sth, to gradually increase or decrease, progressively
地震	地震	dìzhèn	quake
遞給	递给	dìgěi	Handle
典禮	典礼	diǎnlǐ	religious rite, celebration, ceremony, ceremonial occasion, exercise, observance, function, ceremonial, ritual, order, rite
點燃	点燃	diǎnrán	light_up, light up, kindle, enkindle, burn, tind, light, inflame, ignition, set fire to, ignite, emblaze
電池	电池	diànchí	galvanic pile, electric battery, pile, D, battery, cell, (electric) cell, electric_battery, element, voltaic pile
電子版	电子版	diànzǐbǎn	e-edition
電飯鍋	电饭锅	diànfànguō	electric rice cooker
丟	丢	diū	discard, put aside
調動	调动	diàodòng	to transfer, to maneuver (troops etc), movement of personnel, to mobilize, to bring into play
動手	动手	dòng shǒu	attack, get to work, hit out, begin, strike, hit, start work, handle, raise a hand to strike, fall, start action, touch
動機	动机	dòngjī	motif, need, reason, instance, ground, incentive, signal, intention, motive, motivation, inducement, cause
動態	动态	dòngtài	situation, the movement (in a certain sphere of human activity), development, trend, dynamic state, dynamic, trends
動員	动员	dòngyuán	mobilize, arouse
洞	洞	dòng	aperture, hole in the ground, kennel, puncture, excavation, perforation, bore, cave, howe, opening, gap, hole, orifice, scoop, hollow, cavity
凍	冻	dòng	to freeze, to feel very cold, aspic or jelly
豆製品	豆制品	dòuzhìpǐn	Bean products
毒	毒	dú	poison, toxin, narcotics
堆	堆	duī	m.[proximation]
對立	对立	duìlì	oppose, set sth. against, be antagonist to
對應	对应	duìyìng	correspondence, harmonize, map, homologous, corresponding, mapping, agree, reciprocal, counterpart, represent, stand for, accord, equate, homologize, correspond
朵	朵	duǒ	m.[general]
噸	吨	dūn	metric ton, acre, ton, m.[standard], ,A, MT, tonne, t
躲	躲	duǒ	avoid, hide, hide oneself, dodge, hide (oneself)
耳朵	耳朵	ěrduo	auricle, lobe, lobule, ear, auditory, lap, lug, lappet
兒女	儿女	érnǚ	sons and daughters, young man and woman, children, young males and females, child
二維碼	二维码	èrwéimǎ	two-dimensional barcode, QR code
發覺	发觉	fājué	light upon, discovery, find, see, espy, discover, perceive, strike, come upon, detection, come across, happen upon, detect, chance upon, chance on
發射	发射	fāshè	launch, project, discharge, shoot, transmit, emit
發行	发行	fāháng	issue, publish, distribute, put on sale
罰	罚	fá	punish, penalize
發布	发布	fābù	issue, announce
罰款	罚款	fákuǎn	to fine, penalty, fine (monetary)
法制	法制	fǎzhì	legal system and institutions, made in France
法規	法规	fǎguī	rule of law, proscription, ordinance, codification, laws and regulations, law, legislation, interdiction, rule, code, statutes, statute, canon, legislative act, law and regulations, prescription, prohibition, ban
返回	返回	fǎnhuí	come back, recur, turn back, come, hark back, regress, turn vehicle around, revert, come/go back, enter, return, go back, recall, take back, backtrack
繁榮	繁荣	fánróng	flourishing, prosperous, booming
放大	放大	fàng dà	megascopic, blow_up, magnify, blow up, amplify, enhance, enlarge, enlargement
防治	防治	fángzhì	prevent and cure, prophylaxis and treatment
放棄	放弃	fàngqì	depart, chuck up the sponge, scuttle, dispense with, throw in the towel, abort, throw in, flunk, foreswear, abnegate, pass, free, lay_down, abandonment, disclaim, part_with, pass_up, abdicate, release, ditch, abjure, jettison, waive, surrender, leave, give, recant, desert, give up, divest, yield, forswear, break, abandon, unguard, back_down, yield up, demit, relinquish, break_with, drop
分成	分成	fēn chéng	divide, split a bonus, divide into, divide (into)
分類	分类	fēn lèi	sort
分離	分离	fēnlí	to separate
分解	分解	fēnjiě	to resolve, to decompose, to break down
豐收	丰收	fēngshōu	bumper harvest
分享	分享	fēnxiǎng	share (joy/rights/etc.), partake of
分析	分析	fēnxī	analyze
風度	风度	fēngdù	elegance (for men), elegant demeanor, grace, poise
風光	风光	fēngguang	scene, view, sight
封	封	fēng	m.[general]
瘋狂	疯狂	fēngkuáng	insane, frenzied, unbridled
扶	扶	fú	support, straighten ... up, support with the hand, place a hand on, help sb. up, relief, relieve, straighten sth. up, help ... up, help, support with hand
瘋	疯	fēng	insane, mad, wild
服從	服从	fúcóng	to obey (an order), to comply, to defer
幅度	幅度	fúdù	amplitude, breadth, extent, spread, range, spectrum, scope
福利	福利	fúlì	well-being, fringe_benefit, material benefits, social welfare, weal, welfare
幅	幅	fú	vector, width of cloth, size, piece, m.[general],
輔助	辅助	fǔzhù	assist
負責人	负责人	fùzérén	sponsor, point man, leading cadre, person in charge, undertaker, keeper
附件	附件	fùjiàn	enclosure, attachment (email), appendix
改革	改革	gǎigé	reform
乾脆	干脆	gāncuì	direct, forthright
感想	感想	gǎnxiǎng	sentiment, reflections, feeling, thoughts, impressions, impression
干擾	干扰	gānrǎo	disturb, interfere
干預	干预	gānyù	intervene, interfere
鋼琴	钢琴	gāngqín	forte-piano, piano, pianoforte
鋼筆	钢笔	gāngbǐ	fountain pen, CL:支[zhi1]
高度	高度	gāodù	highly, greatly
高跟鞋	高跟鞋	gāogēnxié	high-heeled shoes
高大	高大	gāodà	tall and big, great, massive
高溫	高温	gāowēn	heat, high temperature
高原	高原	gāoyuán	plateau, CL:片[pian4]
高於	高于	gāoyú	greater than, to exceed
搞好	搞好	gǎo hǎo	to do well at, to do a good job
搞	搞	gǎo	work, set up, work out, organize, cause, etc., produce a certain effect, secure, manage, get hold of, carry, produce, organization, generalized doing: do, start, get, do, be engaged in, generalized doing: work/manage/etc., make, generalized doing: do/work/manage/etc.
歌曲	歌曲	gēqǔ	melody, aria, song, madrigal, chant, lied, tune
個兒	个儿	gèr5	size, height, stature
隔壁	隔壁	gébì	next door
跟前	跟前	gēnqian	the front (of), (in) front, (in) sb's presence, just before (a date), (of children, parents etc) at one's side, living with one
更換	更换	gēnghuàn	change, replace
跟隨	跟随	gēnsuí	keep abreast, succeed, heel, come after, keep up, follow, tag, pursue
工藝	工艺	gōngyì	technology, craft
工作日	工作日	gōngzuòrì	workday, working day, weekday
更新	更新	gēngxīn	renew, replace
公認	公认	gōngrèn	publicly known (to be), accepted (as)
公式	公式	gōngshì	formula
公告	公告	gōnggào	declared, placard, declare, proclaim, herald, announce, bill, decree, advertise
公正	公正	gōngzhèng	impartial
共計	共计	gòngjì	to sum up to, to total
共享	共享	gòngxiǎng	enjoy together, share
溝通	沟通	gōutōng	communicate, link up
溝	沟	gōu	ditch, gutter, groove, gully, ravine, CL:道[dao4]
鼓	鼓	gǔ	drum, CL:通[tong4],面[mian4], to drum, to strike, to rouse, to bulge, to swell
估計	估计	gūjì	forecast, set, evaluate, rate, gauge, measure, count, assess, calculate, estimate, reckon, appraisal, compute, estimated, value, appraise, put, overrate, make, place, size_up
古老	古老	gǔlǎo	ancient, old
鼓掌	鼓掌	gǔ zhǎng	clap one's hands; applaud
鼓勵	鼓励	gǔlì	encourage, urge
顧問	顾问	gùwèn	counsellor, advisor, councillor, friend, consultant, counsellorship, counselorship, adviser, counselor
關懷	关怀	guānhuái	show loving care/concern for
關鍵	关键	guānjiàn	nub, turning_point, issue, crux, anchor, crux of the matter, juncture, hinge, mainstay, linchpin, lynchpin, key, backbone
冠軍	冠军	guànjūn	champion
怪	怪	guài	find sth. strange, blame
光榮	光荣	guāngróng	honor, glory, credit
光線	光线	guāngxiàn	ray_of_light, shaft, beam, beam of light, radiation, light beam, sunray, light, lighting, ray, ray of light, shaft of light
廣	广	guǎng	wide, spread, vast, expand, numerous
廣泛	广泛	guǎngfàn	extensive, wide-ranging
鬼	鬼	guǐ	sinister plot, apparition, dirty trick, sprite, spook, spectre, revenant, spirit, wraith, genie, bogle, specter, ghost
規劃	规划	guīhuà	plan, program
櫃子	柜子	guìzi	cupboard, cabinet
滾	滚	gǔn	to boil, to roll, to take a hike, Get lost!
國籍	国籍	guójí	nationality
鍋	锅	guō	pot, pan, boiler, CL:口[kou3],隻|只[zhi1]
國民	国民	guómín	citizen, country, citizenry, a people, nationality, nation, folk, subject, people, nationals, national, commonwealth, son, land
過於	过于	guòyú	to a fault, unduly, too_much, troppo, over-, excessively, too, too much
過敏	过敏	guòmǐn	oversensitive, allergic, allergy
害	害	hài	harm, injure, kill
過度	过度	guòdù	too, excessively
好運	好运	hǎoyùn	good luck
號召	号召	hàozhào	call, appeal (for supporters)
汗	汗	hàn	see 可汗[ke4 han2], 汗國|汗国[han2 guo2], perspiration, sweat, CL:滴[di1],頭|头[tou2],身[shen1], to be speechless (out of helplessness, embarrassment etc) (Internet slang used as an interjection)
合併	合并	hébìng	merge, amalgamate
合成	合成	héchéng	prefabricate, composition, compound, synthesis, synthesize, synthesise, synthetic, synergistic, composite, compose
盒飯	盒饭	héfàn	meal in a partitioned box
盒	盒	hé	small box, case
賀卡	贺卡	hèkǎ	greeting card, congratulation card
恨	恨	hèn	regret, hate, detest, be exasperated
盒子	盒子	hézi	box, case, casket
後悔	后悔	hòuhuǐ	regret, repent
胡同兒	胡同儿	hútòngr5	Alley
鬍子	胡子	húzi	beard, mustache or whiskers, facial hair, CL:撮[zuo3],根[gen1], (coll.) bandit
猴	猴	hóu	monkey, CL:隻|只[zhi1]
華語	华语	Huáyǔ	Chinese language
虎	虎	hǔ	tiger
滑	滑	huá	slippery, smooth, cunning, crafty
化石	化石	huàshí	fossil
畫面	画面	huàmiàn	frame, tableau, picture plane, picture, general appearance of a picture, picture_plane, appearance, TV screen, video
劃分	划分	huàfēn	divide, differentiate
環節	环节	huánjié	round segment, segment (of annelid worms), connection, link, sector, annular ring
慌忙	慌忙	huāngmáng	in a great rush, in a flurry
慌	慌	huāng	to get panicky, to lose one's head, (coll.) (after 得) unbearably, terribly
灰色	灰色	huīsè	pessimistic, grey, ashy, grayness, ambiguous, grizzle, gloomy, gray, greyness, obscure
回報	回报	huíbào	repay, reciprocate, retaliate
回顧	回顾	huígù	look back, review
回收	回收	huíshōu	recycle
迴避	回避	huíbì	to shun, to avoid (sb), to skirt, to evade (an issue), to step back, to withdraw, to recuse (a judge etc)
回頭	回头	huítóu	turn one's head, turn round, repent
恢復	恢复	huīfù	resume, renew, recover, regain, restore, reinstate, rehabilitate
回信	回信	huíxìn	to reply, to write back, letter written in reply, CL:封[feng1]
匯款	汇款	huìkuǎn	to remit money, remittance
活力	活力	huólì	juvenility, sprightliness, pulse, youthfulness, stamina, bounciness, birr, sparkle, will, vigor, life, energy, vinegar, zap, vim, viridity, pride, livingness, vis, starch, get-up-and-go, mercury, vitality, zing, ginger, sap, pepper, zip, bang, verve, verdure, lifeblood, devilry, dynamism, nature, oomph, vigour, flush, punch, ambition, virility, life-blood, liveliness, pazazz, peppiness, pep, p
會談	会谈	huìtán	talk
活潑	活泼	huópo	lively, vivacious, vivid
迴憶	回忆	huíyì	recollect, recall
火柴	火柴	huǒchái	match (for lighting fire), CL:根[gen1],盒[he2]
火腿	火腿	huǒtuǐ	ham, CL:個|个[ge4]
或是	或是	huòshì	conj.: or, perhaps
機器人	机器人	jīqìrén	mechanical person, robot, android
火災	火灾	huǒzāi	fire disaster, conflagration
肌肉	肌肉	jīròu	brawn, muscular, beef, flesh, muscle, thew, sinew
機製	机制	jīzhì	mechanism
基金	基金	jījīn	finances, endowment fund, foundation, fundation, treasury, fund, corpus, endowment, exchequer, investment firm, investment trust, investment company
即使	即使	jíshǐ	conj.: even, even if/though
基地	基地	jīdì	base
擠	挤	jǐ	squeeze, press
記憶	记忆	jìyì	memory
集團	集团	jítuán	population, aggregate, circle, clique, grouping, bloc, phalanx, group, knot, aggregation
加熱	加热	jiā rè	to heat
繼承	继承	jìchéng	inherit, carry on
技能	技能	jìnéng	know-how, mastery of a technique, ability, acquisition, acquirement, mastery of a skill, proficiency, skill, craft, technical ability, technique, mastery of a skill/technique, facility, quality, faculty
加上	加上	jiāshang	conj.: in addition (to)
加速	加速	jiāsù	quicken, accelerate, expedite
夾	夹	jiā	press from both sides, place in between, mix, mingle, intersperse, carry secretly
加以	加以	jiāyǐ	handle; treat (used before polysyllabic verbs or verbal nouns)
駕駛	驾驶	jiàshǐ	drive (vehicle), pilot (ship/plane)
價	价	jià	price, value, (chemistry) valence, great, good, middleman, servant
駕照	驾照	jiàzhào	driver's license
堅定	坚定	jiāndìng	stabilizing, firm, steadfast, staunch, strengthen
艱苦	艰苦	jiānkǔ	arduous
艱難	艰难	jiānnán	difficult, hard
檢驗	检验	jiǎnyàn	test, examine, inspect
減輕	减轻	jiǎnqīng	lighten, ease, mitigate
肩	肩	jiān	shoulder
剪	剪	jiǎn	surname Jian, scissors, shears, clippers, CL:把[ba3], to cut with scissors, to trim, to wipe out or exterminate
剪刀	剪刀	jiǎndāo	scissors, CL:把[ba3]
剪子	剪子	jiǎnzi	clippers, scissors, shears, CL:把[ba3]
間接	间接	jiànjiē	collaterally, indirect, collateral, indirectly, roundabout, secondhand
建造	建造	jiànzào	build, construct, make
健全	健全	jiànquán	sound, perfect
甲	甲	jiǎ	det.: first, first of the ten Heavenly Stems
建築	建筑	jiànzhù	build, construct, erect
鍵盤	键盘	jiànpán	keyboard
鍵	键	jiàn	key (on a piano or computer keyboard), button (on a mouse or other device), chemical bond, linchpin
將	将	jiāng	be about to
獎勵	奖励	jiǎnglì	reward, award
將要	将要	jiāngyào	will, shall, to be going to
交代	交代	jiāodài	hand over, explain, make clear, brief, tell, account for, justify oneself, confess
膠帶	胶带	jiāodài	adhesive tape, rubber belt, recording tape
膠水	胶水	jiāoshuǐ	glue
郊區	郊区	jiāoqū	suburban district, outskirts
腳步	脚步	jiǎobù	footfall, tread, pace, foot, footstep, step
接連	接连	jiēlián	on end, in a row, in succession
解除	解除	jiěchú	remove, relieve, get rid of
接觸	接触	jiēchù	come into contact with, get in touch with, engage, contact
解放	解放	jiěfàng	liberate, emancipate
屆	届	jiè	m.[event]
今日	今日	jīnrì	today
戒	戒	jiè	keep off, guard against, drop, keep from, stop, refrain from, desist from, forbear from, abstain from, exhort, avoid, admonition, give up, admonish, exhortation, warn
緊緊	紧紧	jǐnjǐn	closely, tightly
儘可能	尽可能	jǐnkěnéng	as far as possible, to do one's utmost
儘管	尽管	jǐnguǎn	conj.: even though, despite
進化	进化	jìnhuà	evolution, CL:個|个[ge4]
近來	近来	jìnlái	newly, of late, lately, fresh, new, latterly, in recent times, freshly, yesterday, late, recently
經費	经费	jīngfèi	finances, monetary resource, expenses, expense, expenditure, pecuniary resource, fund, outlay, funds, outgo, cash in hand
景象	景象	jǐngxiàng	prospects, spectacle, scene, picture, sight, show
警告	警告	jǐnggào	warn, admonish
競賽	竞赛	jìngsài	contest, competition
競爭	竞争	jìngzhēng	competition
救災	救灾	jiù zāi	to relieve disaster, to help disaster victims
酒鬼	酒鬼	jiǔguǐ	drunkard
居然	居然	jūrán	unexpectedly, to one's surprise, go so far as to
局面	局面	júmiàn	aspect, picture, state of affairs, situation, conjuncture, facet, position, phase
局長	局长	júzhǎng	chief, head of bureau, director (of...), superintendent, commissioner, director
拒絕	拒绝	jùjué	deny, rebut, bar, repel, naysay, scout, abnegate, overrule, reject, decline, disclaim, eliminate, refusal, deduct, turn away, snub, shut, thumb, debar, abjure, override, exclude, recant, turndown, withhold, renunciate, retract, repudiate, forswear, turn_down, turn down, nill, kick, brush_off, repulse, rule out, brush off, recoup, pass up, rebuff, rejection, renounce, refuse, nix, foreclose
