朝	朝	cháo	abbr. for 朝鮮|朝鲜[Chao2 xian3] Korea, imperial or royal court, government, dynasty, reign of a sovereign or emperor, court or assembly held by a sovereign or emperor, to make a pilgrimage to, facing, towards, morning
吵	吵	chǎo	shout for something
襯衫	衬衫	chènshān	shirt, blouse, CL:件[jian4]
超級	超级	chāojí	super
吵架	吵架	chǎo jià	quarrel, have a row/spat
襯衣	衬衣	chènyī	shirt, CL:件[jian4]
稱為	称为	chēngwéi	call as
成功	成功	chénggōng	succeed
成果	成果	chéngguǒ	product, achievement, outcome, gain, production, fruit, positive result, progeny, job
成就	成就	chéngjiù	achievement, accomplishment, success
成熟	成熟	chéngshú	ripe, mature
成立	成立	chénglì	found, establish, be tenable, hold water
成員	成员	chéngyuán	member
成長	成长	chéngzhǎng	grow up, mature
城	城	chéng	wall, city wall, city, kasbah, town, township, burgh, castle, burg
城市	城市	chéngshì	city, town, CL:座[zuo4]
持續	持续	chíxù	perennate, hang on, carry_over, persist, steady, keep, carry over, keep on, proceed, stretch, carry_on, retain, sustain, persevere, continuity, endure, stay, continue, hang in, hold, maintain, run, span, go on, run for, last, go along, exist, hold on
程度	程度	chéngdù	latitude, rate, degree, point, measure, way, grade, gree, pitch, cut, length, plane, stage, level, extent, scale, notch
初	初	chū	at the beginning of, in the early part of
充滿	充满	chōngmǎn	swarm, be brimming, inhabit, be brimming with, teem, crawl, fill, lard, pullulate with, brim, be permeated with, bathe, be filled with, permeated with, abound in, implement, exuberate, fill up, flow, abound, burst, perfuse, foam, bristle, crackle, inform, pervade, be imbued with, simmer, glut, teem in, permeate, congest, be full of, reek, charge, suffuse, pullulate, overfill, swell
初步	初步	chūbù	initially, preliminarily, tentatively
初級	初级	chūjí	junior, primary
重	重	zhòng	heavy, weighty, important, considerable in amount/value
初中	初中	chūzhōng	junior high school, abbr. for 初級中學|初级中学[chu1 ji2 zhong1 xue2]
除了	除了	chúle	except, besides
處理	处理	chǔlǐ	handle, deal with, dispose of, process
傳	传	chuán	pass (on), hand down, impart, teach, spread, transmit
傳播	传播	chuánbō	disseminate, propagate, spread
傳說	传说	chuánshuō	legend
創新	创新	chuàngxīn	bring forth new ideas, blaze new trails
創造	创造	chuàngzào	create, produce, bring about
傳來	传来	chuánlái	spread, arise, salute, deliver something to here
創作	创作	chuàngzuò	creative work, creation
創業	创业	chuàngyè	start undertaking, do pioneering work
從前	从前	cóngqián	previously, formerly, once upon a time
從來	从来	cónglái	all along, at all times, always
從事	从事	cóngshì	engross, have, join, treat, plow, handle, follow, embark, undertake, attend_to, attack, occupy, absorb, go_into, work, engage, prosecute, go_about, go in for, pursue, be, meddle, embark_on, perform, enter, cover, deal, address, be engaged in, deal with, place, wage
存	存	cún	harbour, keep, deposit (money), gather, harbor, cherish, accumulate, existence, live, leave with, retain, reserve, save, consist, accumulation, preserve, survival, store, survive, check (luggage), collect, deposit, place, bank, check, exist, be in stock, remain on balance
村	村	cūn	village, variant of 村[cun1]
存在	存在	cúnzài	exist, be
錯誤	错误	cuòwù	error, blunder
達到	达到	dá dào	extend to, find, fulfil, compass, encompass, extend, gain, answer, achievement, succeed, fulfill, live_up_to, attainment, strain, bring_up, achieve, get to, touch, strive, make, accomplish, progress to, come, hit, come_out, obtain, reach, attain, clock_up, suffice, do, get, arrive_at
打破	打破	dǎpo	shiver, better, explode, smash, crush, fall apart, discomfit, part, shatter, force, murder, wear, break, bust, drub, wear out
大概	大概	dàgài	chiefly, if not, perchance, approximately, believably, maybe, presumably, plausibly, almost, conceivably, most likely, assumedly, ablings, likely, perhaps, probably, supposedly, ablins, credibly, assumably, belike
打聽	打听	dǎting	to ask about, to make some inquiries, to ask around
大使館	大使馆	dàshǐguǎn	embassy, CL:座[zuo4],個|个[ge4]
大約	大约	dàyuē	about, around, probably, likely
代	代	dài	period, generation
代表	代表	dàibiǎo	representative, delegate
大夫	大夫	dàfū	a senior official in feudal China, physician, senior official, doctor
代表團	代表团	dàibiǎotuán	contingent, delegacy, mission, deputation, delegation
帶動	带动	dài dòng	drive, spur on, bring along
單元	单元	dānyuán	module, unit, unit of teaching materials, residential unit
當初	当初	dāngchū	at that time, originally
帶領	带领	dàilǐng	lead (army/party/etc.), guide
當然	当然	dāngrán	certainly, of course
當地	当地	dāngdì	locality, the place (named/mentioned/etc.)
當中	当中	dāngzhōng	in the middle/center
刀	刀	dāo	knife, sword, blade, sth. shaped like a knife
導演	导演	dǎoyǎn	director
到達	到达	dàodá	find, arrive at, go_into, get_in, go, come, show, hit, strike, arrive, fetch_up, range, show_up, gain, come_to, win, reach, come to, attain, lead, go_down, come_in, arrival, get_at, get to, get, touch, make, come_through, arrive_at, land
得分	得分	dé fēn	score
到底	到底	dàodǐ	to the end, at last, after all
等待	等待	děngdài	wait for, await
底下	底下	dǐxia	under, below, beneath
地區	地区	dìqū	section, country, area, latitude, zone, terrain, parts, locality, sector, province, prefecture, region, district, faubourg
電視臺	电视台	diànshìtái	television station, station, spreader, broadcaster, TV station
電臺	电台	diàntái	transceiver, transmitter-receiver, broadcasting station
電子郵件	电子邮件	diànzǐyóujiàn	email, CL:封[feng1],份[fen4]
調	调	diào	to transfer, to move (troops or cadres), to investigate, to enquire into, accent, view, argument, key (in music), mode (music), tune, tone, melody, to harmonize, to reconcile, to blend, to suit well, to adjust, to regulate, to season (food), to provoke, to incite
電視劇	电视剧	diànshìjù	TV play, soap opera, CL:部[bu4]
調查	调查	diàochá	investigate, look into, survey
訂	订	dìng	subscribe to, agree on, revise, draw up, staple together, book (seats), conclude, order, book, subscribe, make corrections
定期	定期	dìngqī	fixed (of time), periodically, regularly
東部	东部	dōngbù	orient, East, eastward, east
動人	动人	dòngrén	moving, fetch, emotional, attractive, touching
讀者	读者	dúzhě	audience, subscriber, reader
動力	动力	dònglì	driving force, impetus, motivity, (motive) power, wheel, (motive) power/force, agency, vector, dynamics, force, motive_power, momentum, power
短褲	短裤	duǎnkù	short pants, shorts
短處	短处	duǎnchu	shortcoming, defect, fault, one's weak points
斷	断	duàn	give up, cut off, break off, stop, abstain from, judge, snap, break, decide
短期	短期	duǎnqī	short term, short-term
隊員	队员	duìyuán	team member
對待	对待	duìdài	treat, approach, handle
對方	对方	duìfāng	other party, the other party, fellow, party, other side, adversary, other side/party
對象	对象	duìxiàng	boy/girl friend, mate, fair game, boy friend, prey, boy, object, quarry, target, girl friend, catch, match
對手	对手	duìshǒu	mate, competitor, opposite, antagonist, comparative, contender, adversary, opponent, opposition, counterpart, equal, counterworker, rival, match
發表	发表	fābiǎo	voice, enounce, enunciate, publish, free, sound, announce, pronounce, deliver, circulation, put_out, release, issue, vend, circularize, give, give_out, denote, present, circulate, publicize, blazon, promulgate, mouth
頓	顿	dùn	m.[event]
發出	发出	fā chū	voice, send_out, give_forth, send out, exhale, sound, fetch, pass off, shoot, effuse, issue, emanate, raise, give, shed, send/give out, utter, go, escape, proceed, send, give forth, give_off, give off, fall, eradiate, emit, flash, scintillate, issue_forth, give_out, give out, clank, reek, place, breathe
發達	发达	fādá	developed, flourishing
發動	发动	fādòng	start, launch, mobilize, arouse
發明	发明	fāmíng	invention
發生	发生	fāshēng	happen, occur, take place
發送	发送	fāsong	to transmit, to dispatch, to issue (an official document or credential)
發言	发言	fāyán	speak, make statement/speech
發展	发展	fāzhǎn	develop, expand, grow
反復	反复	fǎnfù	repeatedly, backward_and_forward
反應	反应	fǎnyìng	reaction, response, repercussion
反正	反正	fǎnzheng	anyway, anyhow, in any case
範圍	范围	fànwéi	demesne, latitude, shot, compass, extensity, panorama, parameter, boundary, arena, stretch, territory, radius, spectrum, scope, extension, sphere, orbit, circumscription, limits, purview, grasp, extent, region, space, limit, hemisphere, horizon, envelope, bounds, realm, terrain, tether, sphere of influence, range, circuit, domain, precinct, reach, area, length, spread, bailiwick, ambit, con
反對	反对	fǎnduì	to fight against, to oppose, to be opposed to, opposition
防	防	fáng	guard against, guard, prevent, prepare against, defence, resistance, guard/prepare against, resist, defend, provide against
防止	防止	fángzhǐ	estop, guard against, preclude, prevention, inhibit, avoidance, help, cumber, prevent, forbid, prohibit, obviate, restrain, deter, avoid, head_off, debar, guard, help oneself, ward_off, constrain, ward, encumber, avert, ward off, disenable, forfend, shield, countercheck, forestall, keep_from, foreclose
方式	方式	fāngshì	path, plan, pattern, tenor, system, method, manner, style, way, guise, fashion, wise, means, shape, how, embodiment, agency, gate, mode, sort
房東	房东	fángdōng	landlord
訪問	访问	fǎngwèn	visit, call on, interview
放到	放到	fàng dào	Put in
房屋	房屋	fángwū	casa, premises, buildings, digging, houses, housing, tenement, house
費	费	fèi	cost, spend, expend
飛行	飞行	fēixíng	fly
房租	房租	fángzū	rent for a room or house
費用	费用	fèiyong	tax, cost, expense, expenditure, due, rate, exes, outlay, outgo, fee, terms, toll, price, disbursement, fare, expenses, disbursal, retainer, pay, damage, charge, monetary value, consideration, outgoing
分別	分别	fēnbié	separately, respectively
分組	分组	fēn zǔ	divide into groups
分配	分配	fēnpèi	distribute, allot, assign
豐富	丰富	fēngfù	rich, abundant, plentiful
風險	风险	fēngxiǎn	peril, danger, risk, hazard
否定	否定	fǒudìng	negate, deny
服裝	服装	fúzhuāng	turnout, wearing_apparel, clothing, investiture, rigging, costuming, toggery, habilimentation, habiliment, drapery, garb, attire, toilette, frock, costume, dress, investment, garmenture, rig, garment, setout, implement, garniture, getup, outfit
父母	父母	fùmǔ	parental, parents, father and mother, folks
否認	否认	fǒurèn	deny, disavow, repudiation, naysay, denial, gainsay, reject, veto, negate, disclaim, disown, challenge, dispute, renounce, disaffirm, negative, contradict, contravene, repudiate
福	福	fú	felicity, happiness, blessing, good fortune
父親	父亲	fùqin	parent, father, pere, Pa, begetter, governor, abba, male parent, pater, guv
負責	负责	fùzé	preside, be responsible for, see, entail, sponsor, be in charge of, blame, answer, undertake, liable, respond
複印	复印	fùyìn	to photocopy, to duplicate a document
付	付	fù	hand/turn over to, commit to, pay
複雜	复杂	fùzá	complicated, complex
改造	改造	gǎizào	recast, rebuild, re-form, reconstruct, remake, transformation, remould, transmake, reform, transform, remodel, reorganize, retread, remold, remodify, reshape, remoulding, redo, alter, recreate, transmute, make over, refashion, revamp
富	富	fù	be rich in, be full of
改進	改进	gǎijìn	improve
概念	概念	gàiniàn	estimate, conception, view, intention, image, estimation, idea, notion, concept, construct, paradox, approximation, impression
趕	赶	gǎn	run after, pursue
趕到	赶到	gǎndào	leave for, hurry to
趕快	赶快	gǎnkuài	quickly, hastily
趕緊	赶紧	gǎnjǐn	hasten, double-quick, losing no time, hurriedly
敢	敢	gǎn	dare, make bold, have courage to, be sure, have confidence to, venture, have the confidence to, be certain
感冒	感冒	gǎnmào	catch cold
感受	感受	gǎnshòu	perception, sentiment, mood
幹嗎	干吗	gànmá	see 幹嘛|干嘛[gan4 ma2]
感情	感情	gǎnqíng	warmheartedness, reticence, sensation, affection, susceptibility, feeling, feelings, heart, affective, withers, expression, tenderness, emotion, sentiment, fondness, soul, affectionateness, soulfulness, passion
高速	高速	gāosù	great speed, velocity, high speed, high
高速公路	高速公路	gāosùgōnglù	expressway, highway, freeway
告別	告别	gàobié	valedictory, take_leave, part from, leave, parting, say good-bye to, bid farewell to
歌聲	歌声	gēshēng	voice, song, singing, sound of singing, singing voice
歌迷	歌迷	gēmí	lover of song, fan of a singer
歌手	歌手	gēshǒu	warbler, voice, vocalist, singer, bulbul, performer, lark, songster
各	各	gè	det.: each, every
個性	个性	gèxìng	kidney, specific property, personalism, fibre, individuation, personhood, particularity, fiber, character, individual character, self-identity, mentality, idiosyncrasy, spirit, individuality, individualism, selfhood, personality
個人	个人	gèrén	individual person, man_jack, personal, individual (person), man jack, individual, individuality, identity
各位	各位	gèwèi	everybody, all (guests, colleagues etc), all of you
各地	各地	gèdì	in all parts of (a country), various regions
各種	各种	gèzhǒng	every kind of, all kinds of, various kinds
根本	根本	gēnběn	at all, utterly
各自	各自	gèzì	each, respective, severalty, oneself
更加	更加	gèngjiā	(even) more
工程師	工程师	gōngchéngshī	technologist, engineer, applied scientist
工夫	工夫	gōngfu	workmanship, skill, art
工具	工具	gōngjù	stock-in-trade, instrumentality, instrument, ministry, hand_tool, escalator, creature, utensil, material, gear, pawn, lobster-joint, cat's-paw, kit, apparatus, tool, appurtenances, paraphernalia, means, wood, tackle, implement, medium, lever, outfit
工業	工业	gōngyè	industrial, industry
工廠	工厂	gōngchǎng	layout, mill, factory, remuneration, workshop, industrial plant, plant, hacienda, manufactory, works, shop
工資	工资	gōngzī	earning, hire, remuneration, screw, laborage, pay, paycheck, wages, earnings, pay_packet, salary, wage_scale, differential, wage
公布	公布	gōngbù	promulgate, announce, publish
公共	公共	gōnggòng	common, commonly, publicly, public, communal
公開	公开	gōngkāi	bare, air, unclose, publish, come_out, make known to the public, publicize, divulgate, overt, publicise, public, disclosure, make known to public, unfurl, make public
公務員	公务员	gōngwùyuán	jobholder, servant, public_servant, official, government official worker, functionary, government employee, public servant, officeholder, officialdom, officer, orderly, civil servant, government officials
功課	功课	gōngkè	task, schoolwork, homework, preparation, prep, subject, lesson
公民	公民	gōngmín	freeman, citizen, denizen, national, civic, freewoman, commonwealth, burgher, civics
功能	功能	gōngnéng	functional, niche, function, competence, capacity, anatomy
共同	共同	gòngtóng	common, joint
功夫	功夫	gōngfu	workmanship, skill, art
姑娘	姑娘	gūniang	quiff, cummer, gill, calico, girlie, missy, moll, damsel, fille, girl, jill, miss, judy, jeune fille, sheila, jane, lass, colleen, toots, daughter, young girl, lassie
共有	共有	gòngyǒu	to have altogether, in all
古	古	gǔ	ancient, age-old;not following current customs/practice
古代	古代	gǔdài	ancient times, olden times
故鄉	故乡	gùxiāng	country, home, patria, place of birth, native place, hometown, homeland, motherland, birthplace
關係	关系	guānxi	relation, bearing, impact, membership credentials, backdoor connections
關注	关注	guānzhù	follow with interest, pay close attention to
觀察	观察	guānchá	observe, survey, inspect
掛	挂	guà	hang, put up, hitch, ring up
觀看	观看	guānkàn	eye, view, watch, spectate, eyeball
觀念	观念	guānniàn	conception, intension, theory, philosophy, idolum, connotation, idea, sense, presentation, notion, concept, construct, intellection, presentment, thought, notional, conceit
管理	管理	guǎnlǐ	manage, supervise, take care of
觀眾	观众	guānzhòng	onlooker, TV audience, attendance, audience, spectator, viewers, followers, crowd, gallery, viewer, following, house, viewing audience
光明	光明	guāngmíng	bright, promising, openhearted, guileless
廣播	广播	guǎngbō	broadcast, air
管	管	guǎn	run, manage, administer, have charge of, subject to discipline, bother about
光	光	guāng	light, ray, brightness, honor, glory, luster
規定	规定	guīdìng	rules, disciplines, regulations
廣大	广大	guǎngdà	large, wide, vast, ample, large-scale, numerous, wide-spread
國內	国内	guónèi	interior (of country), interior, home, intestine, internal, domestic
規範	规范	guīfàn	constraint, norm
國慶	国庆	Guóqìng	National Day
果然	果然	guǒrán	really, as expected, sure enough
果汁	果汁	guǒzhī	fruit juice
過程	过程	guòchéng	unconscious process, mechanism, process, act, round, course
哈哈	哈哈	hāha	sound of laughter, haha
過去	过去	guò qu	go over, pass by
海關	海关	hǎiguān	chophouse, customhouse, customshouse, custom, haikwan, customs, douane
害怕	害怕	hàipà	dread, be afraid/scared, fearful, frighten, fear, frightened, shrink_from, be afraid, funk, scared, be scared, tremble
好好	好好	hǎohǎo	well, carefully, nicely, properly
行	行	xíng	go, travel, prevail, circulate, be current
好奇	好奇	hàoqí	curious, full of curiosity
合	合	hé	be equal to, amount to
合法	合法	héfǎ	legal, well-formed, rightful, lawful, legitimate
合格	合格	hégé	measure_up, reach standard, measure up, qualify, nail, make it, pass, qualified
合理	合理	hélǐ	plausible, rational, reasonable, legitimate, equitable, sensible
和平	和平	hépíng	mild, peaceful
紅茶	红茶	hóngchá	tea, bohea, black_tea, black tea
紅酒	红酒	hóngjiǔ	Red wine
後果	后果	hòuguǒ	aftereffect, aftermath, consequent, wake, backwash, sequel, consequence, subsequence
後面	后面	hòumian	rear, back, in the rear, latter, behind, rearward, at the back
後年	后年	hòunián	the year after next
互聯網	互联网	hùliánwǎng	Internet
合作	合作	hézuò	cooperate, collaborate, work together
划船	划船	huá chuán	paddle/row boat
互相	互相	hùxiāng	mutual, each other, mutually, one another, reciprocally
華人	华人	huárén	Chinese, Ch. people
化	化	huà	melt, dissolve, thaw, digest, remove, burn up, incinerate, disguise
話劇	话剧	huàjù	stage play, modern drama, CL:臺|台[tai2],部[bu4]
歡樂	欢乐	huānlè	happy, joyous, gay
環	环	huán	ring, link
話題	话题	huàtí	talking_point, theme, gambit, subject of a talk, ground, talk, talking point, topic, chapter, topic of conversation
環保	环保	huánbǎo	environmental protection
環境	环境	huánjìng	circumambiency, environmental, circumstances, environment, entourage, surround, atmosphere, setting, surroundings, ambiance, condition, context, circumstance, surrounding, frame, milieu, ambient, consideration, environs, medium, ambience
會議	会议	huìyì	synod, moot, conference, board, convocation, soviet, congress, talks, indaba, negotiation, junta, group discussion, convention, meeting place, session, council, rendezvous, colloquy, coming together, powwow, seance, meeting, forum, consultation, roll-up, get-together, assembly
會員	会员	huìyuán	member
火	火	huǒ	fire;internal heat, anger, temper;firearms, ammunition
活	活	huó	alive, live, vivid, save (sb.'s life), activate, save, be
機器	机器	jīqì	enginery, life, machinery, machine, plant, apparatus, engine, gizmo
基本	基本	jīběn	fundamental, essential, main
積極	积极	jījí	positive, active, energetic, vigorous
基本上	基本上	jīběnshang	basically, on the whole
及時	及时	jíshí	timely, in time, promptly
基礎	基础	jīchǔ	base, foundation
…極了	…极了	…jíle	…Extremely
集中	集中	jízhōng	concentrate, centralize, focus, put together
集體	集体	jítǐ	collective
計算	计算	jìsuàn	count, calculate, compute
記錄	记录	jìlù	record, note
記者	记者	jìzhě	journalist, writer, correspondent, newspaperwoman, newspaperman, gazetteer, newswriter, reporter, pressman, newshound, newsman, newsperson
紀念	纪念	jìniàn	commemorate, mark
技術	技术	jìshù	mechanics, know-how, prowess, science, Minerva, superior skill, art, competence, technology, craft, craftsmanship, skill, education, technique, artistry, engineering, technological, equipment, technical
繼續	继续	jìxù	go, resume, keep_on, abide, come on, persist in, extend, run_on, run on, carry_on, stretch, sustain, pursue, keep going, continuance, get_along, get_on, remain, continue, keep_up, go ahead, keep up, come up, continuation, hold, carry, run, go_on, maintain, go on, bide, plow ahead, hold_on, piece, restart
加工	加工	jiā gōng	process
加強	加强	jiāqiáng	strengthen, augment, reinforce
家具	家具	jiāju	household goods, movable, furnishings, furniture, home furnishings, household stuff, implement, household furnishings, fitment
加快	加快	jiākuài	speed up, accelerate
家鄉	家乡	jiāxiāng	fatherland, country, home, country of origin, native place, mother country, hometown, native land, motherland, homeland
紀錄	纪录	jìlù	minutes, notes, record, record
家屬	家属	jiāshǔ	blood relative, kinswoman, kinsman, household, kinfolk, kin, dependent, kinsfolk, family members, family dependents, cognate, folk, sib, people, dependents, blood relation, family members/dependents
價格	价格	jiàgé	price
價錢	价钱	jiàqian	cost, monetary value, rate, price
價值	价值	jiàzhí	value, worth
架	架	jià	m.[general]
堅持	坚持	jiānchí	persist in, insist on
堅強	坚强	jiānqiáng	strong, firm, staunch
簡單	简单	jiǎndān	terse, casual, commonplace, simple, oversimplified, ordinary, uncomplicated
簡直	简直	jiǎnzhí	simply, really
堅決	坚决	jiānjué	firm, determined
建	建	jiàn	establishment, erection, build, proposal, propose, set up, establish, found, advocate, erect, construction, construct
建成	建成	jiànchéng	to establish, to build
建立	建立	jiànlì	establish, set up, found
建設	建设	jiànshè	construction
將近	将近	jiāngjìn	almost
將來	将来	jiānglái	in the future, future, the future, CL:個|个[ge4]
交費	交费	jiāofèi	Pay a fee
建議	建议	jiànyì	propose, suggest, recommend
交警	交警	jiāojǐng	traffic police, abbr. for 交通警察
交流	交流	jiāoliú	exchange, interflow, interchange
交往	交往	jiāowǎng	associate, contact
交易	交易	jiāoyì	deal, trade, transaction
教材	教材	jiàocái	textbook, teaching material
教練	教练	jiàoliàn	training, drillmaster, wise man, tutor, drilling, handler, coacher, coach, instructor, private instructor, trainer, mentor
較	较	jiào	rather, quite, relatively, more
接待	接待	jiēdài	receive (guests), serve (customers)
結實	结实	jiēshi	to bear fruit, rugged, sturdy, strong, durable, buff (physique)
接近	接近	jiējìn	approach, near, be close to
結合	结合	jiéhé	combine, unite, integrate, link, be joined in wedlock
結婚	结婚	jié hūn	middle-aisle, intermarry, mate, conjoin, get married, couple, married, espouse, pair, marry, unite, get_married, get hitched with, spouse, splice, hook up with, wed
叫	叫	jiào	to be called
解決	解决	jiějué	solve, resolve, settle, dispose of, finish off
結束	结束	jiéshù	end, close, conclude
解開	解开	jiě kāi	unknot, loose, uncouple, unbuckle, unyoke, reel off, disengage, unreel, unloosen, disentwine, detach, untie, unwreathe, unlock, ravel, disentangle, unbraid, unsnarl, unhook, unfasten, unwind, unroll, tease apart, loosen, unhitch, unlace, undone, tease, unwire, uncord, unwrap, unleash, unthread, undo, disassemble, ravel out, disconnect, unlink, sleave, untangle, unpack, puzzle_out, unbend, u
節約	节约	jiéyuē	economize, save
金	金	jīn	metals, gold, money, ancient metal percussion instruments
金牌	金牌	jīnpái	gold medal
盡量	尽量	jǐnliàng	to the best of one's ability
僅	仅	jǐn	scantily, simply, alone, merely, barely, only, but, just
僅僅	仅仅	jǐnjǐn	strictly, solely, exclusively, entirely, alone, merely, only, purely, simply, scantly, narrowly, barely, just
緊張	紧张	jǐnzhāng	be nervous
緊	紧	jǐn	tighten, tight, hard up, strict, urgent, tense, taut, stringent
進步	进步	jìnbù	progress, advance, improve
進一步	进一步	jìnyībù	go step further
進展	进展	jìnzhǎn	progress, advance
近期	近期	jìnqī	near in time, in the near future, very soon, recent
經濟	经济	jīngjì	economy, financial condition, income
京劇	京剧	jīngjù	Beijing opera, CL:場|场[chang3],出[chu1]
經驗	经验	jīngyàn	experience
緊急	紧急	jǐnjí	urgent, critical
經歷	经历	jīnglì	go through, undergo, experience
精神	精神	jīngshen	god, guts, heart, pneuma, consciousness, vigor, life, energy, vim, courage, esprit, moral, get-up-and-go, ginger, vitality, Psyche, psyche, spunk, gumption, juice, sand, mind, mental, mens, mickey, mettle, nature, grit, oomph, genius, vigour, substance, psychic, backbone, nous, nerve, pazazz, essence, pep, spirit, inward, drive, push, soul, gist
精彩	精彩	jīngcǎi	brilliant, splendid
經營	经营	jīngyíng	manage, run, engage in
景色	景色	jǐngsè	view, scenic, outlook, perspective, scene, scenery, prospect, landscape
警察	警察	jǐngchá	police officer, cop, trooper, bluecoat, finest, jack, peon, policeman, police force, constable, policemen, flattie, fuzz, constabulary, shamus, bull, bobby, robert, copper, tipstaff, rozzer, flatfoot, john, peeler, Vopo, law, runner, officer, gumshoe, pig, police, the police, beetle-crusher, flic
靜	静	jìng	still, quiet, calm
久	久	jiǔ	for long time, of specified duration
就是	就是	jiùshì	conj.: even if, even
