半年	半年	"<span class=""pinYinWrapper""><span class=""t4"">bàn</span> <span class=""t2"">nián</span></span>"	"<span class=""zhuyin"">ㄅㄢˋ ㄋㄧㄢˊ</span>"	[sound:cmn-半年.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">半</span><span class=""char-tone2"">年</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">bàn</span> <span class=""t2"">nián</span></span></div><span class=""zhuyin"">ㄅㄢˋ ㄋㄧㄢˊ</span><div class=""meaning""><ul><li>half a year</li></ul></div>"
半天	半天	"<span class=""pinYinWrapper""><span class=""t4"">bàn</span> <span class=""t1"">tiān</span></span>"	"<span class=""zhuyin"">ㄅㄢˋ ㄊㄧㄢ</span>"	[sound:cmn-半天.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">半</span><span class=""char-tone1"">天</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">bàn</span> <span class=""t1"">tiān</span></span></div><span class=""zhuyin"">ㄅㄢˋ ㄊㄧㄢ</span><div class=""meaning""><ul><li>half of the day</li><li> a long time</li><li> quite a while</li><li> midair</li><li> CL:個|个[ge4]</li></ul></div>"
帮	幫	"<span class=""pinYinWrapper""><span class=""t1"">bāng</span></span>"	"<span class=""zhuyin"">ㄅㄤ</span>"	[sound:cmn-帮.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">帮</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">幫</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">bāng</span></span></div><span class=""zhuyin"">ㄅㄤ</span><div class=""meaning""><ul><li>old variant of 幫|帮[bang1]</li><li> old variant of 幫|帮[bang1]</li><li> to help</li><li> to assist</li><li> to support</li><li> for sb (i.e. as a help)</li><li> hired (as worker)</li><li> side (of pail, boat etc)</li><li> outer layer</li><li> upper (of a shoe)</li><li> group</li><li> gang</li><li> clique</li><li> party</li><li> secret society</li></ul></div>"
帮忙	幫忙	"<span class=""pinYinWrapper""><span class=""t1"">bāng</span> <span class=""t2"">máng</span></span>"	"<span class=""zhuyin"">ㄅㄤ ㄇㄤˊ</span>"	[sound:cmn-帮忙.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">帮</span><span class=""char-tone2"">忙</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">幫</span><span class=""char-tone2"">忙</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">bāng</span> <span class=""t2"">máng</span></span></div><span class=""zhuyin"">ㄅㄤ ㄇㄤˊ</span><div class=""meaning""><ul><li>to help</li><li> to lend a hand</li><li> to do a favor</li><li> to do a good turn</li></ul></div>"
包	包	"<span class=""pinYinWrapper""><span class=""t1"">Bāo</span></span>, <span class=""pinYinWrapper""><span class=""t1"">bāo</span></span>"	"<span class=""zhuyin"">ㄅㄠ</span>"	[sound:cmn-包.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">包</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">Bāo</span></span></div><span class=""zhuyin"">ㄅㄠ</span><div class=""meaning""><ul><li>surname Bao</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">包</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">bāo</span></span></div><span class=""zhuyin"">ㄅㄠ</span><div class=""meaning""><ul><li>to cover</li><li> to wrap</li><li> to hold</li><li> to include</li><li> to take charge of</li><li> to contract (to or for)</li><li> package</li><li> wrapper</li><li> container</li><li> bag</li><li> to hold or embrace</li><li> bundle</li><li> packet</li><li> CL:個|个[ge4],隻|只[zhi1]</li></ul></div>"
包子	包子	"<span class=""pinYinWrapper""><span class=""t1"">bāo</span> <span class=""t0"">zi</span></span>"	"<span class=""zhuyin"">ㄅㄠ ㄗ˙</span>"	[sound:cmn-包子.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">包</span><span class=""char-tone0"">子</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">bāo</span> <span class=""t0"">zi</span></span></div><span class=""zhuyin"">ㄅㄠ ㄗ˙</span><div class=""meaning""><ul><li>steamed stuffed bun</li><li> CL:個|个[ge4]</li></ul></div>"
杯	盃	"<span class=""pinYinWrapper""><span class=""t1"">bēi</span></span>"	"<span class=""zhuyin"">ㄅㄟ</span>"	[sound:cmn-杯.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">杯</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone1"">盃</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">bēi</span></span></div><span class=""zhuyin"">ㄅㄟ</span><div class=""meaning""><ul><li>cup</li><li> trophy cup</li><li> classifier for certain containers of liquids: glass, cup</li><li> variant of 杯[bei1]</li><li> variant of 杯[bei1]</li><li> trophy cup</li><li> classifier for certain containers of liquids: glass, cup</li></ul></div>"
杯子	杯子	"<span class=""pinYinWrapper""><span class=""t1"">bēi</span> <span class=""t0"">zi</span></span>"	"<span class=""zhuyin"">ㄅㄟ ㄗ˙</span>"	[sound:cmn-杯子.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">杯</span><span class=""char-tone0"">子</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">bēi</span> <span class=""t0"">zi</span></span></div><span class=""zhuyin"">ㄅㄟ ㄗ˙</span><div class=""meaning""><ul><li>cup</li><li> glass</li><li> CL:個|个[ge4],支[zhi1],枝[zhi1]</li></ul></div>"
北	北	"<span class=""pinYinWrapper""><span class=""t3"">běi</span></span>"	"<span class=""zhuyin"">ㄅㄟˇ</span>"	[sound:cmn-北.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">北</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">běi</span></span></div><span class=""zhuyin"">ㄅㄟˇ</span><div class=""meaning""><ul><li>north</li><li> to be defeated (classical)</li></ul></div>"
北边	北邊	"<span class=""pinYinWrapper""><span class=""t3"">běi</span> <span class=""t1"">biān</span></span>"	"<span class=""zhuyin"">ㄅㄟˇ ㄅㄧㄢ</span>"	[sound:cmn-北边.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">北</span><span class=""char-tone1"">边</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone3"">北</span><span class=""char-tone1"">邊</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">běi</span> <span class=""t1"">biān</span></span></div><span class=""zhuyin"">ㄅㄟˇ ㄅㄧㄢ</span><div class=""meaning""><ul><li>north</li><li> north side</li><li> northern part</li><li> to the north of</li></ul></div>"
北京	北京	"<span class=""pinYinWrapper""><span class=""t3"">Běi</span> <span class=""t1"">jīng</span></span>"	"<span class=""zhuyin"">ㄅㄟˇ ㄐㄧㄥ</span>"	[sound:cmn-北京.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">北</span><span class=""char-tone1"">京</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">Běi</span> <span class=""t1"">jīng</span></span></div><span class=""zhuyin"">ㄅㄟˇ ㄐㄧㄥ</span><div class=""meaning""><ul><li>Beijing, capital of People's Republic of China</li><li> Peking</li><li> PRC government</li></ul></div>"
本	本	"<span class=""pinYinWrapper""><span class=""t3"">běn</span></span>"	"<span class=""zhuyin"">ㄅㄣˇ</span>"	[sound:cmn-本.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">本</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">běn</span></span></div><span class=""zhuyin"">ㄅㄣˇ</span><div class=""meaning""><ul><li>root</li><li> stem</li><li> origin</li><li> source</li><li> this</li><li> the current</li><li> original</li><li> inherent</li><li> originally</li><li> classifier for books, periodicals, files etc</li></ul></div>"
本子	本子	"<span class=""pinYinWrapper""><span class=""t3"">běn</span> <span class=""t0"">zi</span></span>"	"<span class=""zhuyin"">ㄅㄣˇ ㄗ˙</span>"	[sound:cmn-本子.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">本</span><span class=""char-tone0"">子</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">běn</span> <span class=""t0"">zi</span></span></div><span class=""zhuyin"">ㄅㄣˇ ㄗ˙</span><div class=""meaning""><ul><li>book</li><li> notebook</li><li> edition</li><li> CL:本[ben3]</li></ul></div>"
比	比	"<span class=""pinYinWrapper""><span class=""t3"">Bǐ</span></span>, <span class=""pinYinWrapper""><span class=""t3"">bǐ</span></span>, <span class=""pinYinWrapper""><span class=""t4"">bì</span></span>"	"<span class=""zhuyin"">ㄅㄧˇ</span>, <span class=""zhuyin"">ㄅㄧˋ</span>"	[sound:cmn-比.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">比</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">Bǐ</span></span></div><span class=""zhuyin"">ㄅㄧˇ</span><div class=""meaning""><ul><li>Belgium</li><li> Belgian</li><li> abbr. for 比利時|比利时[Bi3 li4 shi2]</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone3"">比</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t3"">bǐ</span></span></div><span class=""zhuyin"">ㄅㄧˇ</span><div class=""meaning""><ul><li>(particle used for comparison and '-er than')</li><li> to compare</li><li> to contrast</li><li> to gesture (with hands)</li><li> ratio</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">比</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">bì</span></span></div><span class=""zhuyin"">ㄅㄧˋ</span><div class=""meaning""><ul><li>to associate with</li><li> to be near</li></ul></div>"
别	彆	"<span class=""pinYinWrapper""><span class=""t2"">Bié</span></span>, <span class=""pinYinWrapper""><span class=""t2"">bié</span></span>, <span class=""pinYinWrapper""><span class=""t4"">biè</span></span>"	"<span class=""zhuyin"">ㄅㄧㄝˊ</span>, <span class=""zhuyin"">ㄅㄧㄝˋ</span>"	[sound:cmn-别.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">别</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">彆</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">Bié</span></span></div><span class=""zhuyin"">ㄅㄧㄝˊ</span><div class=""meaning""><ul><li>surname Bie</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">别</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">彆</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">bié</span></span></div><span class=""zhuyin"">ㄅㄧㄝˊ</span><div class=""meaning""><ul><li>to leave</li><li> to depart</li><li> to separate</li><li> to distinguish</li><li> to classify</li><li> other</li><li> another</li><li> don't ...!</li><li> to pin</li><li> to stick (sth) in</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">别</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">彆</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">biè</span></span></div><span class=""zhuyin"">ㄅㄧㄝˋ</span><div class=""meaning""><ul><li>to make sb change their ways, opinions etc</li></ul></div>"
别的	別的	"<span class=""pinYinWrapper""><span class=""t2"">bié</span> <span class=""t0"">de</span></span>"	"<span class=""zhuyin"">ㄅㄧㄝˊ ㄉㄜ˙</span>"	[sound:cmn-别的.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">别</span><span class=""char-tone0"">的</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">別</span><span class=""char-tone0"">的</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">bié</span> <span class=""t0"">de</span></span></div><span class=""zhuyin"">ㄅㄧㄝˊ ㄉㄜ˙</span><div class=""meaning""><ul><li>else</li><li> other</li></ul></div>"
别人	別人	"<span class=""pinYinWrapper""><span class=""t2"">bié</span> <span class=""t0"">ren</span></span>"	"<span class=""zhuyin"">ㄅㄧㄝˊ ㄖㄣ˙</span>"	[sound:cmn-别人.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">别</span><span class=""char-tone0"">人</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone2"">別</span><span class=""char-tone0"">人</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">bié</span> <span class=""t0"">ren</span></span></div><span class=""zhuyin"">ㄅㄧㄝˊ ㄖㄣ˙</span><div class=""meaning""><ul><li>other people</li><li> others</li><li> other person</li></ul></div>"
病	病	"<span class=""pinYinWrapper""><span class=""t4"">bìng</span></span>"	"<span class=""zhuyin"">ㄅㄧㄥˋ</span>"	[sound:cmn-病.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">病</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">bìng</span></span></div><span class=""zhuyin"">ㄅㄧㄥˋ</span><div class=""meaning""><ul><li>illness</li><li> CL:場|场[chang2]</li><li> disease</li><li> to fall ill</li><li> defect</li></ul></div>"
病人	病人	"<span class=""pinYinWrapper""><span class=""t4"">bìng</span> <span class=""t2"">rén</span></span>"	"<span class=""zhuyin"">ㄅㄧㄥˋ ㄖㄣˊ</span>"	[sound:cmn-病人.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">病</span><span class=""char-tone2"">人</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">bìng</span> <span class=""t2"">rén</span></span></div><span class=""zhuyin"">ㄅㄧㄥˋ ㄖㄣˊ</span><div class=""meaning""><ul><li>sick person</li><li> patient</li><li> invalid</li><li> CL:個|个[ge4]</li></ul></div>"
不大	不大	"<span class=""pinYinWrapper""><span class=""t4"">bù</span> <span class=""t4"">dà</span></span>"	"<span class=""zhuyin"">ㄅㄨˋ ㄉㄚˋ</span>"	[sound:cmn-不大.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">不</span><span class=""char-tone4"">大</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">bù</span> <span class=""t4"">dà</span></span></div><span class=""zhuyin"">ㄅㄨˋ ㄉㄚˋ</span><div class=""meaning""><ul><li>not very</li><li> not too</li><li> not often</li></ul></div>"
不对	不對	"<span class=""pinYinWrapper""><span class=""t4"">bù</span> <span class=""t4"">duì</span></span>"	"<span class=""zhuyin"">ㄅㄨˋ ㄉㄨㄟˋ</span>"	[sound:cmn-不对.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">不</span><span class=""char-tone4"">对</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">不</span><span class=""char-tone4"">對</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">bù</span> <span class=""t4"">duì</span></span></div><span class=""zhuyin"">ㄅㄨˋ ㄉㄨㄟˋ</span><div class=""meaning""><ul><li>incorrect</li><li> wrong</li><li> amiss</li><li> abnormal</li><li> queer</li></ul></div>"
不客气	不客氣	"<span class=""pinYinWrapper""><span class=""t4"">bù</span> <span class=""t4"">kè</span> <span class=""t0"">qi</span></span>"	"<span class=""zhuyin"">ㄅㄨˋ ㄎㄜˋ ㄑㄧ˙</span>"	[sound:cmn-不客气.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">不</span><span class=""char-tone4"">客</span><span class=""char-tone0"">气</span></span><span class=""sep"">〔</span><span id=""char-trad-id""><span class=""char-tone4"">不</span><span class=""char-tone4"">客</span><span class=""char-tone0"">氣</span></span><span class=""sep"">〕</span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">bù</span> <span class=""t4"">kè</span> <span class=""t0"">qi</span></span></div><span class=""zhuyin"">ㄅㄨˋ ㄎㄜˋ ㄑㄧ˙</span><div class=""meaning""><ul><li>you're welcome</li><li> don't mention it</li><li> impolite</li><li> rude</li><li> blunt</li></ul></div>"
不用	不用	"<span class=""pinYinWrapper""><span class=""t4"">bù</span> <span class=""t4"">yòng</span></span>"	"<span class=""zhuyin"">ㄅㄨˋ ㄩㄥˋ</span>"	[sound:cmn-不用.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">不</span><span class=""char-tone4"">用</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">bù</span> <span class=""t4"">yòng</span></span></div><span class=""zhuyin"">ㄅㄨˋ ㄩㄥˋ</span><div class=""meaning""><ul><li>need not</li></ul></div>"
不	不	"<span class=""pinYinWrapper""><span class=""t4"">bù</span></span>"	"<span class=""zhuyin"">ㄅㄨˋ</span>"	[sound:cmn-不.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">不</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">bù</span></span></div><span class=""zhuyin"">ㄅㄨˋ</span><div class=""meaning""><ul><li>(negative prefix)</li><li> not</li><li> no</li></ul></div>"
菜	菜	"<span class=""pinYinWrapper""><span class=""t4"">cài</span></span>"	"<span class=""zhuyin"">ㄘㄞˋ</span>"	[sound:cmn-菜.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">菜</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">cài</span></span></div><span class=""zhuyin"">ㄘㄞˋ</span><div class=""meaning""><ul><li>dish (type of food)</li><li> vegetable</li><li> cuisine</li><li> CL:盤|盘[pan2],道[dao4]</li><li> (coll.) (one's) type</li></ul></div>"
茶	茶	"<span class=""pinYinWrapper""><span class=""t2"">chá</span></span>"	"<span class=""zhuyin"">ㄔㄚˊ</span>"	[sound:cmn-茶.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone2"">茶</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t2"">chá</span></span></div><span class=""zhuyin"">ㄔㄚˊ</span><div class=""meaning""><ul><li>tea</li><li> tea plant</li><li> CL:杯[bei1],壺|壶[hu2]</li></ul></div>"
差	差	"<span class=""pinYinWrapper""><span class=""t1"">chā</span></span>, <span class=""pinYinWrapper""><span class=""t4"">chà</span></span>, <span class=""pinYinWrapper""><span class=""t1"">chāi</span></span>"	"<span class=""zhuyin"">ㄔㄚ</span>, <span class=""zhuyin"">ㄔㄚˋ</span>, <span class=""zhuyin"">ㄔㄞ</span>"	[sound:cmn-差.mp3]	"<div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">差</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">chā</span></span></div><span class=""zhuyin"">ㄔㄚ</span><div class=""meaning""><ul><li>difference</li><li> discrepancy</li><li> to differ</li><li> error</li><li> to err</li><li> to make a mistake</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone4"">差</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t4"">chà</span></span></div><span class=""zhuyin"">ㄔㄚˋ</span><div class=""meaning""><ul><li>to differ from</li><li> to fall short of</li><li> lacking</li><li> wrong</li><li> inferior</li></ul></div><div class=""char""><span id=""char-sim-id""><span class=""char-tone1"">差</span></span></div><div class=""pinyin""><span class=""pinYinWrapper""><span class=""t1"">chāi</span></span></div><span class=""zhuyin"">ㄔㄞ</span><div class=""meaning""><ul><li>to send</li><li> to commission</li><li> messenger</li><li> mission</li></ul></div>"
